country_code,shop_id,date,rating_star,follower_count,item_count,response_rate,response_time,rating_good,rating_normal,rating_bad,cancellation_rate,vacation,rating_total,following_count,shop_name,is_official_shop,is_shopee_verified,is_preferred_plus_seller,source_file,source_row,path_country_code,path_dataset,path_shop_id,rating_star_num,follower_count_num,item_count_num,response_rate_num,response_time_num,rating_good_num,rating_normal_num,rating_bad_num,cancellation_rate_num,rating_total_num,following_count_num,vacation_bool,is_official_shop_bool,is_shopee_verified_bool,is_preferred_plus_seller_bool
vn,108166524,2026-07-03,4.92,476759,1753,100,947,821759,8814,6621,0,false,837194,6,Nestlé Chính hãng,true,false,false,data/raw_extended/country_code=vn/dataset=shop_stats/shop_id=108166524/shop_stats.csv,3,vn,shop_stats,108166524,4.92,476759.0,1753.0,100.0,947.0,821759.0,8814.0,6621.0,0.0,837194.0,6.0,False,True,False,False
vn,108166524,2026-07-01,4.92,476605,1753,99,1044,821759,8814,6621,0,false,837194,6,Nestlé Chính hãng,true,false,false,data/raw_extended/country_code=vn/dataset=shop_stats/shop_id=108166524/shop_stats.csv,4,vn,shop_stats,108166524,4.92,476605.0,1753.0,99.0,1044.0,821759.0,8814.0,6621.0,0.0,837194.0,6.0,False,True,False,False
vn,108166524,2026-07-09,4.92,478552,1754,100,1006,827296,8872,6651,0,false,842819,6,Nestlé Chính hãng,true,false,false,data/raw_extended/country_code=vn/dataset=shop_stats/shop_id=108166524/shop_stats.csv,5,vn,shop_stats,108166524,4.92,478552.0,1754.0,100.0,1006.0,827296.0,8872.0,6651.0,0.0,842819.0,6.0,False,True,False,False
vn,108166524,2026-07-07,4.92,477991,1754,100,978,824963,8853,6636,0,false,840452,6,Nestlé Chính hãng,true,false,false,data/raw_extended/country_code=vn/dataset=shop_stats/shop_id=108166524/shop_stats.csv,6,vn,shop_stats,108166524,4.92,477991.0,1754.0,100.0,978.0,824963.0,8853.0,6636.0,0.0,840452.0,6.0,False,True,False,False
vn,108166524,2026-07-05,4.92,476995,1754,100,942,823955,8833,6633,0,false,839421,6,Nestlé Chính hãng,true,false,false,data/raw_extended/country_code=vn/dataset=shop_stats/shop_id=108166524/shop_stats.csv,7,vn,shop_stats,108166524,4.92,476995.0,1754.0,100.0,942.0,823955.0,8833.0,6633.0,0.0,839421.0,6.0,False,True,False,False
vn,108166524,2026-07-04,4.92,476868,1754,100,946,823012,8827,6630,0,false,838469,6,Nestlé Chính hãng,true,false,false,data/raw_extended/country_code=vn/dataset=shop_stats/shop_id=108166524/shop_stats.csv,8,vn,shop_stats,108166524,4.92,476868.0,1754.0,100.0,946.0,823012.0,8827.0,6630.0,0.0,838469.0,6.0,False,True,False,False
vn,108166524,2026-07-08,4.92,478422,1754,100,978,825888,8859,6641,0,false,841388,6,Nestlé Chính hãng,true,false,false,data/raw_extended/country_code=vn/dataset=shop_stats/shop_id=108166524/shop_stats.csv,9,vn,shop_stats,108166524,4.92,478422.0,1754.0,100.0,978.0,825888.0,8859.0,6641.0,0.0,841388.0,6.0,False,True,False,False
vn,108166524,2026-07-10,4.92,478697,1754,100,1134,828423,8878,6653,0,false,843954,6,Nestlé Chính hãng,true,false,false,data/raw_extended/country_code=vn/dataset=shop_stats/shop_id=108166524/shop_stats.csv,10,vn,shop_stats,108166524,4.92,478697.0,1754.0,100.0,1134.0,828423.0,8878.0,6653.0,0.0,843954.0,6.0,False,True,False,False
vn,108166524,2026-07-06,4.92,477362,1754,100,958,824290,8834,6633,0,false,839757,6,Nestlé Chính hãng,true,false,false,data/raw_extended/country_code=vn/dataset=shop_stats/shop_id=108166524/shop_stats.csv,11,vn,shop_stats,108166524,4.92,477362.0,1754.0,100.0,958.0,824290.0,8834.0,6633.0,0.0,839757.0,6.0,False,True,False,False
vn,108166524,2026-07-11,4.92,478985,1754,100,1218,829940,8896,6658,0,false,845494,6,Nestlé Chính hãng,true,false,false,data/raw_extended/country_code=vn/dataset=shop_stats/shop_id=108166524/shop_stats.csv,12,vn,shop_stats,108166524,4.92,478985.0,1754.0,100.0,1218.0,829940.0,8896.0,6658.0,0.0,845494.0,6.0,False,True,False,False
vn,108166524,2026-07-13,4.92,479091,1754,100,1800,831696,8908,6667,0,false,847271,6,Nestlé Chính hãng,true,false,false,data/raw_extended/country_code=vn/dataset=shop_stats/shop_id=108166524/shop_stats.csv,13,vn,shop_stats,108166524,4.92,479091.0,1754.0,100.0,1800.0,831696.0,8908.0,6667.0,0.0,847271.0,6.0,False,True,False,False
vn,108166524,2026-07-18,4.92,479961,1754,100,1578,835673,8946,6693,0,false,851312,6,Nestlé Chính hãng,true,false,false,data/raw_extended/country_code=vn/dataset=shop_stats/shop_id=108166524/shop_stats.csv,14,vn,shop_stats,108166524,4.92,479961.0,1754.0,100.0,1578.0,835673.0,8946.0,6693.0,0.0,851312.0,6.0,False,True,False,False
vn,108166524,2026-07-14,4.92,479171,1754,100,1779,832517,8923,6673,0,false,848113,6,Nestlé Chính hãng,true,false,false,data/raw_extended/country_code=vn/dataset=shop_stats/shop_id=108166524/shop_stats.csv,15,vn,shop_stats,108166524,4.92,479171.0,1754.0,100.0,1779.0,832517.0,8923.0,6673.0,0.0,848113.0,6.0,False,True,False,False
vn,108166524,2026-07-16,4.92,479846,1754,100,1653,834107,8933,6685,0,false,849725,6,Nestlé Chính hãng,true,false,false,data/raw_extended/country_code=vn/dataset=shop_stats/shop_id=108166524/shop_stats.csv,16,vn,shop_stats,108166524,4.92,479846.0,1754.0,100.0,1653.0,834107.0,8933.0,6685.0,0.0,849725.0,6.0,False,True,False,False
vn,108166524,2026-07-15,4.92,479594,1754,100,1715,833557,8930,6681,0,false,849168,6,Nestlé Chính hãng,true,false,false,data/raw_extended/country_code=vn/dataset=shop_stats/shop_id=108166524/shop_stats.csv,17,vn,shop_stats,108166524,4.92,479594.0,1754.0,100.0,1715.0,833557.0,8930.0,6681.0,0.0,849168.0,6.0,False,True,False,False
vn,108166524,2026-07-20,4.92,480183,1754,100,1512,837208,8972,6702,0,false,852882,6,Nestlé Chính hãng,true,false,false,data/raw_extended/country_code=vn/dataset=shop_stats/shop_id=108166524/shop_stats.csv,18,vn,shop_stats,108166524,4.92,480183.0,1754.0,100.0,1512.0,837208.0,8972.0,6702.0,0.0,852882.0,6.0,False,True,False,False
vn,108166524,2026-07-19,4.92,480066,1754,100,1500,836574,8963,6695,0,false,852232,6,Nestlé Chính hãng,true,false,false,data/raw_extended/country_code=vn/dataset=shop_stats/shop_id=108166524/shop_stats.csv,19,vn,shop_stats,108166524,4.92,480066.0,1754.0,100.0,1500.0,836574.0,8963.0,6695.0,0.0,852232.0,6.0,False,True,False,False
vn,108166524,2026-07-17,4.92,479927,1754,100,1578,835012,8942,6691,0,false,850645,6,Nestlé Chính hãng,true,false,false,data/raw_extended/country_code=vn/dataset=shop_stats/shop_id=108166524/shop_stats.csv,20,vn,shop_stats,108166524,4.92,479927.0,1754.0,100.0,1578.0,835012.0,8942.0,6691.0,0.0,850645.0,6.0,False,True,False,False
vn,108166524,2026-07-21,4.92,480402,1752,100,1922,837903,8975,6702,0,false,853580,6,Nestlé Chính hãng,true,false,false,data/raw_extended/country_code=vn/dataset=shop_stats/shop_id=108166524/shop_stats.csv,21,vn,shop_stats,108166524,4.92,480402.0,1752.0,100.0,1922.0,837903.0,8975.0,6702.0,0.0,853580.0,6.0,False,True,False,False
vn,1145316676,2026-07-03,4.87,11637,119,100,65,15891,302,213,1,false,16406,3,Nestlé Health Science,true,false,false,data/raw_extended/country_code=vn/dataset=shop_stats/shop_id=1145316676/shop_stats.csv,2,vn,shop_stats,1145316676,4.87,11637.0,119.0,100.0,65.0,15891.0,302.0,213.0,1.0,16406.0,3.0,False,True,False,False
vn,1145316676,2026-07-05,4.87,11666,119,100,69,15969,304,213,1,false,16486,3,Nestlé Health Science,true,false,false,data/raw_extended/country_code=vn/dataset=shop_stats/shop_id=1145316676/shop_stats.csv,3,vn,shop_stats,1145316676,4.87,11666.0,119.0,100.0,69.0,15969.0,304.0,213.0,1.0,16486.0,3.0,False,True,False,False
vn,1145316676,2026-07-07,4.88,11726,119,100,65,16010,304,213,0,false,16527,3,Nestlé Health Science,true,false,false,data/raw_extended/country_code=vn/dataset=shop_stats/shop_id=1145316676/shop_stats.csv,4,vn,shop_stats,1145316676,4.88,11726.0,119.0,100.0,65.0,16010.0,304.0,213.0,0.0,16527.0,3.0,False,True,False,False
vn,1145316676,2026-07-01,4.87,11610,119,100,66,15891,302,213,1,false,16406,3,Nestlé Health Science,true,false,false,data/raw_extended/country_code=vn/dataset=shop_stats/shop_id=1145316676/shop_stats.csv,5,vn,shop_stats,1145316676,4.87,11610.0,119.0,100.0,66.0,15891.0,302.0,213.0,1.0,16406.0,3.0,False,True,False,False
vn,1145316676,2026-07-04,4.87,11646,119,100,63,15930,303,213,1,false,16446,3,Nestlé Health Science,true,false,false,data/raw_extended/country_code=vn/dataset=shop_stats/shop_id=1145316676/shop_stats.csv,6,vn,shop_stats,1145316676,4.87,11646.0,119.0,100.0,63.0,15930.0,303.0,213.0,1.0,16446.0,3.0,False,True,False,False
vn,1145316676,2026-07-02,4.87,11622,119,100,66,15891,302,213,1,false,16406,3,Nestlé Health Science,true,false,false,data/raw_extended/country_code=vn/dataset=shop_stats/shop_id=1145316676/shop_stats.csv,7,vn,shop_stats,1145316676,4.87,11622.0,119.0,100.0,66.0,15891.0,302.0,213.0,1.0,16406.0,3.0,False,True,False,False
vn,1145316676,2026-07-06,4.88,11669,119,100,74,15984,304,213,0,false,16501,3,Nestlé Health Science,true,false,false,data/raw_extended/country_code=vn/dataset=shop_stats/shop_id=1145316676/shop_stats.csv,8,vn,shop_stats,1145316676,4.88,11669.0,119.0,100.0,74.0,15984.0,304.0,213.0,0.0,16501.0,3.0,False,True,False,False
vn,1145316676,2026-07-08,4.88,11759,119,100,64,16059,304,213,0,false,16576,3,Nestlé Health Science,true,false,false,data/raw_extended/country_code=vn/dataset=shop_stats/shop_id=1145316676/shop_stats.csv,9,vn,shop_stats,1145316676,4.88,11759.0,119.0,100.0,64.0,16059.0,304.0,213.0,0.0,16576.0,3.0,False,True,False,False
vn,1145316676,2026-07-16,4.88,11882,119,100,70,16395,308,215,0,false,16918,3,Nestlé Health Science,true,false,false,data/raw_extended/country_code=vn/dataset=shop_stats/shop_id=1145316676/shop_stats.csv,10,vn,shop_stats,1145316676,4.88,11882.0,119.0,100.0,70.0,16395.0,308.0,215.0,0.0,16918.0,3.0,False,True,False,False
vn,1145316676,2026-07-11,4.88,11796,119,100,72,16245,305,215,0,false,16765,3,Nestlé Health Science,true,false,false,data/raw_extended/country_code=vn/dataset=shop_stats/shop_id=1145316676/shop_stats.csv,11,vn,shop_stats,1145316676,4.88,11796.0,119.0,100.0,72.0,16245.0,305.0,215.0,0.0,16765.0,3.0,False,True,False,False
vn,1145316676,2026-07-13,4.88,11815,119,100,73,16298,308,215,0,false,16821,3,Nestlé Health Science,true,false,false,data/raw_extended/country_code=vn/dataset=shop_stats/shop_id=1145316676/shop_stats.csv,12,vn,shop_stats,1145316676,4.88,11815.0,119.0,100.0,73.0,16298.0,308.0,215.0,0.0,16821.0,3.0,False,True,False,False
vn,1145316676,2026-07-10,4.88,11776,119,100,68,16173,304,214,0,false,16691,3,Nestlé Health Science,true,false,false,data/raw_extended/country_code=vn/dataset=shop_stats/shop_id=1145316676/shop_stats.csv,13,vn,shop_stats,1145316676,4.88,11776.0,119.0,100.0,68.0,16173.0,304.0,214.0,0.0,16691.0,3.0,False,True,False,False
vn,1145316676,2026-07-15,4.88,11864,119,100,69,16377,308,215,0,false,16900,3,Nestlé Health Science,true,false,false,data/raw_extended/country_code=vn/dataset=shop_stats/shop_id=1145316676/shop_stats.csv,14,vn,shop_stats,1145316676,4.88,11864.0,119.0,100.0,69.0,16377.0,308.0,215.0,0.0,16900.0,3.0,False,True,False,False
vn,1145316676,2026-07-14,4.88,11828,119,100,70,16346,308,215,0,false,16869,3,Nestlé Health Science,true,false,false,data/raw_extended/country_code=vn/dataset=shop_stats/shop_id=1145316676/shop_stats.csv,15,vn,shop_stats,1145316676,4.88,11828.0,119.0,100.0,70.0,16346.0,308.0,215.0,0.0,16869.0,3.0,False,True,False,False
vn,1145316676,2026-07-09,4.88,11770,119,100,67,16127,304,213,0,false,16644,3,Nestlé Health Science,true,false,false,data/raw_extended/country_code=vn/dataset=shop_stats/shop_id=1145316676/shop_stats.csv,16,vn,shop_stats,1145316676,4.88,11770.0,119.0,100.0,67.0,16127.0,304.0,213.0,0.0,16644.0,3.0,False,True,False,False
vn,1145316676,2026-07-17,4.88,11902,119,100,67,16425,309,216,0,false,16950,3,Nestlé Health Science,true,false,false,data/raw_extended/country_code=vn/dataset=shop_stats/shop_id=1145316676/shop_stats.csv,17,vn,shop_stats,1145316676,4.88,11902.0,119.0,100.0,67.0,16425.0,309.0,216.0,0.0,16950.0,3.0,False,True,False,False
vn,1145316676,2026-07-19,4.88,11929,119,100,73,16479,309,217,0,false,17005,3,Nestlé Health Science,true,false,false,data/raw_extended/country_code=vn/dataset=shop_stats/shop_id=1145316676/shop_stats.csv,18,vn,shop_stats,1145316676,4.88,11929.0,119.0,100.0,73.0,16479.0,309.0,217.0,0.0,17005.0,3.0,False,True,False,False
vn,1145316676,2026-07-21,4.88,11975,119,100,82,16553,309,217,0,false,17079,3,Nestlé Health Science,true,false,false,data/raw_extended/country_code=vn/dataset=shop_stats/shop_id=1145316676/shop_stats.csv,19,vn,shop_stats,1145316676,4.88,11975.0,119.0,100.0,82.0,16553.0,309.0,217.0,0.0,17079.0,3.0,False,True,False,False
vn,1145316676,2026-07-20,4.88,11948,119,100,73,16517,309,217,0,false,17043,3,Nestlé Health Science,true,false,false,data/raw_extended/country_code=vn/dataset=shop_stats/shop_id=1145316676/shop_stats.csv,20,vn,shop_stats,1145316676,4.88,11948.0,119.0,100.0,73.0,16517.0,309.0,217.0,0.0,17043.0,3.0,False,True,False,False
vn,1145316676,2026-07-18,4.88,11912,119,100,67,16463,309,216,0,false,16988,3,Nestlé Health Science,true,false,false,data/raw_extended/country_code=vn/dataset=shop_stats/shop_id=1145316676/shop_stats.csv,21,vn,shop_stats,1145316676,4.88,11912.0,119.0,100.0,67.0,16463.0,309.0,216.0,0.0,16988.0,3.0,False,True,False,False
vn,140360136,2026-07-01,4.87,548163,172,100,53,251786,4783,3617,29,false,260186,5,Kinh Do Official Store,true,false,false,data/raw_extended/country_code=vn/dataset=shop_stats/shop_id=140360136/shop_stats.csv,2,vn,shop_stats,140360136,4.87,548163.0,172.0,100.0,53.0,251786.0,4783.0,3617.0,29.0,260186.0,5.0,False,True,False,False
vn,140360136,2026-07-02,4.87,548148,172,100,54,251786,4783,3617,29,false,260186,5,Kinh Do Official Store,true,false,false,data/raw_extended/country_code=vn/dataset=shop_stats/shop_id=140360136/shop_stats.csv,3,vn,shop_stats,140360136,4.87,548148.0,172.0,100.0,54.0,251786.0,4783.0,3617.0,29.0,260186.0,5.0,False,True,False,False
vn,140360136,2026-07-03,4.87,548137,172,100,54,251786,4783,3617,29,false,260186,5,Kinh Do Official Store,true,false,false,data/raw_extended/country_code=vn/dataset=shop_stats/shop_id=140360136/shop_stats.csv,4,vn,shop_stats,140360136,4.87,548137.0,172.0,100.0,54.0,251786.0,4783.0,3617.0,29.0,260186.0,5.0,False,True,False,False
vn,140360136,2026-07-04,4.87,548123,172,100,53,251786,4783,3617,29,false,260186,5,Kinh Do Official Store,true,false,false,data/raw_extended/country_code=vn/dataset=shop_stats/shop_id=140360136/shop_stats.csv,5,vn,shop_stats,140360136,4.87,548123.0,172.0,100.0,53.0,251786.0,4783.0,3617.0,29.0,260186.0,5.0,False,True,False,False
vn,140360136,2026-07-09,4.87,548059,172,100,54,251788,4783,3617,25,false,260188,5,Kinh Do Official Store,true,false,false,data/raw_extended/country_code=vn/dataset=shop_stats/shop_id=140360136/shop_stats.csv,6,vn,shop_stats,140360136,4.87,548059.0,172.0,100.0,54.0,251788.0,4783.0,3617.0,25.0,260188.0,5.0,False,True,False,False
vn,140360136,2026-07-13,4.87,548023,172,100,55,251789,4783,3618,20,false,260190,5,Kinh Do Official Store,true,false,false,data/raw_extended/country_code=vn/dataset=shop_stats/shop_id=140360136/shop_stats.csv,7,vn,shop_stats,140360136,4.87,548023.0,172.0,100.0,55.0,251789.0,4783.0,3618.0,20.0,260190.0,5.0,False,True,False,False
vn,140360136,2026-07-05,4.87,548109,172,100,53,251786,4783,3617,29,false,260186,5,Kinh Do Official Store,true,false,false,data/raw_extended/country_code=vn/dataset=shop_stats/shop_id=140360136/shop_stats.csv,8,vn,shop_stats,140360136,4.87,548109.0,172.0,100.0,53.0,251786.0,4783.0,3617.0,29.0,260186.0,5.0,False,True,False,False
vn,140360136,2026-07-06,4.87,548103,172,100,54,251787,4783,3617,25,false,260187,5,Kinh Do Official Store,true,false,false,data/raw_extended/country_code=vn/dataset=shop_stats/shop_id=140360136/shop_stats.csv,9,vn,shop_stats,140360136,4.87,548103.0,172.0,100.0,54.0,251787.0,4783.0,3617.0,25.0,260187.0,5.0,False,True,False,False
vn,140360136,2026-07-10,4.87,548052,172,100,54,251789,4783,3618,25,false,260190,5,Kinh Do Official Store,true,false,false,data/raw_extended/country_code=vn/dataset=shop_stats/shop_id=140360136/shop_stats.csv,10,vn,shop_stats,140360136,4.87,548052.0,172.0,100.0,54.0,251789.0,4783.0,3618.0,25.0,260190.0,5.0,False,True,False,False
vn,140360136,2026-07-07,4.87,548085,172,100,53,251787,4783,3617,25,false,260187,5,Kinh Do Official Store,true,false,false,data/raw_extended/country_code=vn/dataset=shop_stats/shop_id=140360136/shop_stats.csv,11,vn,shop_stats,140360136,4.87,548085.0,172.0,100.0,53.0,251787.0,4783.0,3617.0,25.0,260187.0,5.0,False,True,False,False
vn,140360136,2026-07-11,4.87,548039,172,100,55,251789,4783,3618,25,false,260190,5,Kinh Do Official Store,true,false,false,data/raw_extended/country_code=vn/dataset=shop_stats/shop_id=140360136/shop_stats.csv,12,vn,shop_stats,140360136,4.87,548039.0,172.0,100.0,55.0,251789.0,4783.0,3618.0,25.0,260190.0,5.0,False,True,False,False
vn,140360136,2026-07-08,4.87,548069,172,100,54,251788,4783,3617,25,false,260188,5,Kinh Do Official Store,true,false,false,data/raw_extended/country_code=vn/dataset=shop_stats/shop_id=140360136/shop_stats.csv,13,vn,shop_stats,140360136,4.87,548069.0,172.0,100.0,54.0,251788.0,4783.0,3617.0,25.0,260188.0,5.0,False,True,False,False
vn,140360136,2026-07-14,4.87,548014,172,100,57,251790,4783,3618,20,false,260191,5,Kinh Do Official Store,true,false,false,data/raw_extended/country_code=vn/dataset=shop_stats/shop_id=140360136/shop_stats.csv,14,vn,shop_stats,140360136,4.87,548014.0,172.0,100.0,57.0,251790.0,4783.0,3618.0,20.0,260191.0,5.0,False,True,False,False
vn,140360136,2026-07-19,4.87,547965,172,100,74,251790,4784,3617,20,false,260191,5,Kinh Do Official Store,true,false,false,data/raw_extended/country_code=vn/dataset=shop_stats/shop_id=140360136/shop_stats.csv,15,vn,shop_stats,140360136,4.87,547965.0,172.0,100.0,74.0,251790.0,4784.0,3617.0,20.0,260191.0,5.0,False,True,False,False
vn,140360136,2026-07-18,4.87,547975,172,100,75,251790,4784,3617,20,false,260191,5,Kinh Do Official Store,true,false,false,data/raw_extended/country_code=vn/dataset=shop_stats/shop_id=140360136/shop_stats.csv,16,vn,shop_stats,140360136,4.87,547975.0,172.0,100.0,75.0,251790.0,4784.0,3617.0,20.0,260191.0,5.0,False,True,False,False
vn,140360136,2026-07-21,4.87,547946,172,100,76,251790,4784,3617,33,false,260191,5,Kinh Do Official Store,true,false,false,data/raw_extended/country_code=vn/dataset=shop_stats/shop_id=140360136/shop_stats.csv,17,vn,shop_stats,140360136,4.87,547946.0,172.0,100.0,76.0,251790.0,4784.0,3617.0,33.0,260191.0,5.0,False,True,False,False
vn,140360136,2026-07-15,4.87,548007,172,100,57,251790,4783,3618,20,false,260191,5,Kinh Do Official Store,true,false,false,data/raw_extended/country_code=vn/dataset=shop_stats/shop_id=140360136/shop_stats.csv,18,vn,shop_stats,140360136,4.87,548007.0,172.0,100.0,57.0,251790.0,4783.0,3618.0,20.0,260191.0,5.0,False,True,False,False
vn,140360136,2026-07-20,4.87,547949,172,100,75,251790,4784,3617,33,false,260191,5,Kinh Do Official Store,true,false,false,data/raw_extended/country_code=vn/dataset=shop_stats/shop_id=140360136/shop_stats.csv,19,vn,shop_stats,140360136,4.87,547949.0,172.0,100.0,75.0,251790.0,4784.0,3617.0,33.0,260191.0,5.0,False,True,False,False
vn,140360136,2026-07-17,4.87,547985,172,100,75,251790,4784,3617,20,false,260191,5,Kinh Do Official Store,true,false,false,data/raw_extended/country_code=vn/dataset=shop_stats/shop_id=140360136/shop_stats.csv,20,vn,shop_stats,140360136,4.87,547985.0,172.0,100.0,75.0,251790.0,4784.0,3617.0,20.0,260191.0,5.0,False,True,False,False
vn,140360136,2026-07-16,4.87,547994,172,100,58,251790,4784,3617,20,false,260191,5,Kinh Do Official Store,true,false,false,data/raw_extended/country_code=vn/dataset=shop_stats/shop_id=140360136/shop_stats.csv,21,vn,shop_stats,140360136,4.87,547994.0,172.0,100.0,58.0,251790.0,4784.0,3617.0,20.0,260191.0,5.0,False,True,False,False
vn,1546895026,2026-07-02,4.94,14982,99,100,262,27368,202,138,0,false,27708,3,Mars Snacking VN,true,false,false,data/raw_extended/country_code=vn/dataset=shop_stats/shop_id=1546895026/shop_stats.csv,2,vn,shop_stats,1546895026,4.94,14982.0,99.0,100.0,262.0,27368.0,202.0,138.0,0.0,27708.0,3.0,False,True,False,False
vn,1546895026,2026-07-05,4.94,15022,99,100,252,27541,203,140,0,false,27884,3,Mars Snacking VN,true,false,false,data/raw_extended/country_code=vn/dataset=shop_stats/shop_id=1546895026/shop_stats.csv,3,vn,shop_stats,1546895026,4.94,15022.0,99.0,100.0,252.0,27541.0,203.0,140.0,0.0,27884.0,3.0,False,True,False,False
vn,1546895026,2026-07-03,4.94,14986,97,100,257,27368,202,138,0,false,27708,3,Mars Snacking VN,true,false,false,data/raw_extended/country_code=vn/dataset=shop_stats/shop_id=1546895026/shop_stats.csv,4,vn,shop_stats,1546895026,4.94,14986.0,97.0,100.0,257.0,27368.0,202.0,138.0,0.0,27708.0,3.0,False,True,False,False
vn,1546895026,2026-07-08,4.94,15084,99,100,253,27767,203,140,0,false,28110,3,Mars Snacking VN,true,false,false,data/raw_extended/country_code=vn/dataset=shop_stats/shop_id=1546895026/shop_stats.csv,5,vn,shop_stats,1546895026,4.94,15084.0,99.0,100.0,253.0,27767.0,203.0,140.0,0.0,28110.0,3.0,False,True,False,False
vn,1546895026,2026-07-06,4.94,15024,99,100,254,27585,203,140,0,false,27928,3,Mars Snacking VN,true,false,false,data/raw_extended/country_code=vn/dataset=shop_stats/shop_id=1546895026/shop_stats.csv,6,vn,shop_stats,1546895026,4.94,15024.0,99.0,100.0,254.0,27585.0,203.0,140.0,0.0,27928.0,3.0,False,True,False,False
vn,1546895026,2026-07-09,4.94,15097,99,100,250,27942,210,141,0,false,28293,3,Mars Snacking VN,true,false,false,data/raw_extended/country_code=vn/dataset=shop_stats/shop_id=1546895026/shop_stats.csv,7,vn,shop_stats,1546895026,4.94,15097.0,99.0,100.0,250.0,27942.0,210.0,141.0,0.0,28293.0,3.0,False,True,False,False
vn,1546895026,2026-07-04,4.94,14997,99,100,250,27451,203,138,0,false,27792,3,Mars Snacking VN,true,false,false,data/raw_extended/country_code=vn/dataset=shop_stats/shop_id=1546895026/shop_stats.csv,8,vn,shop_stats,1546895026,4.94,14997.0,99.0,100.0,250.0,27451.0,203.0,138.0,0.0,27792.0,3.0,False,True,False,False
vn,1546895026,2026-07-07,4.94,15052,99,100,251,27680,203,140,0,false,28023,3,Mars Snacking VN,true,false,false,data/raw_extended/country_code=vn/dataset=shop_stats/shop_id=1546895026/shop_stats.csv,9,vn,shop_stats,1546895026,4.94,15052.0,99.0,100.0,251.0,27680.0,203.0,140.0,0.0,28023.0,3.0,False,True,False,False
vn,1546895026,2026-07-10,4.94,15106,101,100,248,28052,210,143,0,false,28405,3,Mars Snacking VN,true,false,false,data/raw_extended/country_code=vn/dataset=shop_stats/shop_id=1546895026/shop_stats.csv,10,vn,shop_stats,1546895026,4.94,15106.0,101.0,100.0,248.0,28052.0,210.0,143.0,0.0,28405.0,3.0,False,True,False,False
vn,1546895026,2026-07-11,4.94,15122,104,100,255,28195,210,143,0,false,28548,3,Mars Snacking VN,true,false,false,data/raw_extended/country_code=vn/dataset=shop_stats/shop_id=1546895026/shop_stats.csv,11,vn,shop_stats,1546895026,4.94,15122.0,104.0,100.0,255.0,28195.0,210.0,143.0,0.0,28548.0,3.0,False,True,False,False
vn,1546895026,2026-07-13,4.94,15141,104,100,163,28319,210,145,0,false,28674,3,Mars Snacking VN,true,false,false,data/raw_extended/country_code=vn/dataset=shop_stats/shop_id=1546895026/shop_stats.csv,12,vn,shop_stats,1546895026,4.94,15141.0,104.0,100.0,163.0,28319.0,210.0,145.0,0.0,28674.0,3.0,False,True,False,False
vn,1546895026,2026-07-19,4.94,15255,101,100,116,28754,215,147,0,false,29116,3,Mars Snacking VN,true,false,false,data/raw_extended/country_code=vn/dataset=shop_stats/shop_id=1546895026/shop_stats.csv,13,vn,shop_stats,1546895026,4.94,15255.0,101.0,100.0,116.0,28754.0,215.0,147.0,0.0,29116.0,3.0,False,True,False,False
vn,1546895026,2026-07-14,4.94,15154,101,100,164,28371,210,145,0,false,28726,3,Mars Snacking VN,true,false,false,data/raw_extended/country_code=vn/dataset=shop_stats/shop_id=1546895026/shop_stats.csv,14,vn,shop_stats,1546895026,4.94,15154.0,101.0,100.0,164.0,28371.0,210.0,145.0,0.0,28726.0,3.0,False,True,False,False
vn,1546895026,2026-07-15,4.94,15186,101,100,105,28449,211,145,0,false,28805,3,Mars Snacking VN,true,false,false,data/raw_extended/country_code=vn/dataset=shop_stats/shop_id=1546895026/shop_stats.csv,15,vn,shop_stats,1546895026,4.94,15186.0,101.0,100.0,105.0,28449.0,211.0,145.0,0.0,28805.0,3.0,False,True,False,False
vn,1546895026,2026-07-18,4.94,15240,101,100,105,28666,212,146,0,false,29024,3,Mars Snacking VN,true,false,false,data/raw_extended/country_code=vn/dataset=shop_stats/shop_id=1546895026/shop_stats.csv,16,vn,shop_stats,1546895026,4.94,15240.0,101.0,100.0,105.0,28666.0,212.0,146.0,0.0,29024.0,3.0,False,True,False,False
vn,1546895026,2026-07-17,4.94,15227,101,100,105,28589,211,146,0,false,28946,3,Mars Snacking VN,true,false,false,data/raw_extended/country_code=vn/dataset=shop_stats/shop_id=1546895026/shop_stats.csv,17,vn,shop_stats,1546895026,4.94,15227.0,101.0,100.0,105.0,28589.0,211.0,146.0,0.0,28946.0,3.0,False,True,False,False
vn,1546895026,2026-07-16,4.94,15215,101,100,105,28521,211,146,0,false,28878,3,Mars Snacking VN,true,false,false,data/raw_extended/country_code=vn/dataset=shop_stats/shop_id=1546895026/shop_stats.csv,18,vn,shop_stats,1546895026,4.94,15215.0,101.0,100.0,105.0,28521.0,211.0,146.0,0.0,28878.0,3.0,False,True,False,False
vn,1546895026,2026-07-21,4.94,15285,107,100,115,28890,217,147,0,false,29254,3,Mars Snacking VN,true,false,false,data/raw_extended/country_code=vn/dataset=shop_stats/shop_id=1546895026/shop_stats.csv,19,vn,shop_stats,1546895026,4.94,15285.0,107.0,100.0,115.0,28890.0,217.0,147.0,0.0,29254.0,3.0,False,True,False,False
