product_listing_key,country_code,shop_id,item_id,previous_date,date,days_since_previous,transition_metric_eligible,price_change,price_change_percent,discount_point_change,monthly_sold_delta,history_sold_delta_raw,history_sold_decrease_flag,snapshot_sales_delta_clean,rating_change,new_rating_count,like_delta,previous_has_structured_voucher,has_structured_voucher,stock_status,source_file,source_row
id:1112776376:43678841200,id,1112776376,43678841200,2026-07-01,2026-07-02,1,True,-4000.0,-12.944983818770227,5.0,0.0,0.0,False,0.0,-0.00017342222437832788,191.0,48.0,False,False,available,data/raw/country_code=id/dataset=products/shop_id=1112776376/products.csv,74
id:1112776376:43678841200,id,1112776376,43678841200,2026-07-02,2026-07-03,1,True,8000.0,29.739776951672862,-11.0,0.0,0.0,False,0.0,-0.0001583028739400305,342.0,93.0,False,False,available,data/raw/country_code=id/dataset=products/shop_id=1112776376/products.csv,112
id:1112776376:44150857512,id,1112776376,44150857512,2026-07-01,2026-07-02,1,True,2000.0,2.7816411682892905,-2.0,0.0,0.0,False,0.0,2.3401956784852018e-05,15.0,14.0,False,False,available,data/raw/country_code=id/dataset=products/shop_id=1112776376/products.csv,81
id:1112776376:44150857512,id,1112776376,44150857512,2026-07-02,2026-07-03,1,True,0.0,0.0,0.0,0.0,0.0,False,0.0,-4.2479305255582744e-06,16.0,7.0,False,False,available,data/raw/country_code=id/dataset=products/shop_id=1112776376/products.csv,106
id:1112776376:44250862508,id,1112776376,44250862508,2026-07-01,2026-07-02,1,True,9778.0,11.95354523227384,-5.0,0.0,0.0,False,0.0,5.934349721314902e-05,25.0,5.0,False,False,available,data/raw/country_code=id/dataset=products/shop_id=1112776376/products.csv,84
id:1112776376:44250862508,id,1112776376,44250862508,2026-07-02,2026-07-03,1,True,0.0,0.0,0.0,0.0,0.0,False,0.0,-0.0001420861302943166,49.0,15.0,False,False,available,data/raw/country_code=id/dataset=products/shop_id=1112776376/products.csv,127
id:1112776376:44357287683,id,1112776376,44357287683,2026-07-01,2026-07-02,1,True,9484.0,11.952713432309126,-6.0,0.0,0.0,False,0.0,-0.00029972059944149976,13.0,9.0,False,False,available,data/raw/country_code=id/dataset=products/shop_id=1112776376/products.csv,60
id:1112776376:44357287683,id,1112776376,44357287683,2026-07-02,2026-07-03,1,True,0.0,0.0,0.0,0.0,0.0,False,0.0,-0.0025138481590092354,17.0,10.0,False,False,available,data/raw/country_code=id/dataset=products/shop_id=1112776376/products.csv,99
id:1112776376:45202148898,id,1112776376,45202148898,2026-07-01,2026-07-02,1,True,15020.0,9.856936605853786,-4.0,0.0,0.0,False,0.0,0.0003828770033225126,20.0,21.0,False,False,available,data/raw/country_code=id/dataset=products/shop_id=1112776376/products.csv,88
id:1112776376:45202148898,id,1112776376,45202148898,2026-07-02,2026-07-03,1,True,0.0,0.0,0.0,0.0,0.0,False,0.0,-0.0002799337955075032,68.0,30.0,False,False,available,data/raw/country_code=id/dataset=products/shop_id=1112776376/products.csv,126
id:1112776376:45603015792,id,1112776376,45603015792,2026-07-01,2026-07-02,1,True,2000.0,5.434782608695652,-3.0,0.0,0.0,False,0.0,0.00019041860621804574,18.0,4.0,False,False,available,data/raw/country_code=id/dataset=products/shop_id=1112776376/products.csv,66
id:1112776376:45603015792,id,1112776376,45603015792,2026-07-02,2026-07-03,1,True,0.0,0.0,0.0,0.0,0.0,False,0.0,-0.00040915420743647957,31.0,6.0,False,False,available,data/raw/country_code=id/dataset=products/shop_id=1112776376/products.csv,134
