"country_code","shop_id","item_id","date","price","price_original","price_before_promo","discount_percent","history_sold","monthly_sold","liked_count","rating","rating_count","unit_sold"
vn,"1145316676","57710464097",2026-07-21,500000,500000,500000,,116,44,1,4.92,13,0
vn,"1145316676","24964694524",2026-07-21,950000,950000,950000,,128,44,1,4.95,22,0
vn,"1145316676","45612809011",2026-07-21,1513600,2200000,1720000,31,223,223,12,0.00,0,0
vn,"1145316676","55062789130",2026-07-21,2020500,3020000,2245000,33,300,300,15,0.00,0,0
vn,"1145316676","24264694162",2026-07-21,500000,500000,500000,,261,116,0,5.00,22,0
vn,"1145316676","26844738635",2026-07-21,500000,500000,500000,,159,34,8,5.00,20,0
vn,"1145316676","29727782756",2026-07-21,500000,500000,500000,,38,,0,5.00,5,0
vn,"108166524","49552029594",2026-07-21,198000,200000,198000,1,5000,5000,25,4.98,581,0
vn,"1546895026","41910765656",2026-07-21,105785,116000,105785,9,606,92,45,4.88,115,0
vn,"1546895026","41903964068",2026-07-21,146000,152000,146000,4,899,100,79,4.93,130,0
vn,"213989179","21703213740",2026-07-21,42660,47400,42660,10,1000,36,71,4.95,266,0
vn,"213989179","15715828480",2026-07-21,38700,43000,38700,10,7000,126,146,4.93,906,0
vn,"213989179","23341998012",2026-07-21,75960,84400,75960,10,1000,70,64,4.89,396,0
vn,"213989179","5919525984",2026-07-21,58050,64500,58050,10,5000,565,301,4.84,486,0
vn,"213989179","4228429017",2026-07-21,65880,73200,65880,10,10000,244,1359,4.86,1892,0
vn,"213989179","21558655559",2026-07-21,70380,78200,70380,10,6000,1000,154,4.91,399,0
vn,"213989179","47363541861",2026-07-21,209970,233300,209970,10,,,1,0.00,0,0
vn,"213989179","49561265568",2026-07-21,297450,330500,297450,10,1,1,1,0.00,0,0
vn,"213989179","29802924380",2026-07-21,46550,49000,46550,5,879,9,46,4.87,124,0
vn,"213989179","19695891839",2026-07-21,171720,190800,171720,10,4000,3000,71,4.91,152,0
vn,"213989179","52900782117",2026-07-21,130400,171000,130400,24,370,192,28,4.64,33,0
vn,"213989179","20385889419",2026-07-21,68112,77400,68112,12,1000,594,135,4.87,204,0
vn,"213989179","55561234333",2026-07-21,193050,214500,193050,10,3,3,1,0.00,0,0
vn,"213989179","54661236695",2026-07-21,149400,166000,149400,10,2,,1,0.00,0,0
vn,"213989179","40751619456",2026-07-21,50000,61112,50000,18,522,12,79,4.97,117,0
vn,"213989179","17894583120",2026-07-21,63270,66600,63270,5,10000,6000,252,4.89,691,0
vn,"213989179","19188662330",2026-07-21,82080,86400,82080,5,523,74,35,4.85,65,0
vn,"213989179","5828892952",2026-07-21,48735,51300,48735,5,1000,32,102,4.94,194,0
vn,"213989179","24553391588",2026-07-21,162540,180600,162540,10,1000,798,15,4.72,61,0
vn,"213989179","56909219568",2026-07-21,78375,82500,78375,5,51,30,8,5.00,1,0
vn,"213989179","49607284576",2026-07-21,72000,80000,72000,10,232,173,31,5.00,9,0
vn,"213989179","48413527220",2026-07-21,76680,85200,76680,10,2,2,3,5.00,1,0
vn,"213989179","46208275058",2026-07-21,89585,94300,89585,5,39,11,12,4.83,6,0
vn,"213989179","3425405336",2026-07-21,55620,61800,55620,10,7000,2000,235,4.92,500,0
vn,"213989179","42401826840",2026-07-21,114480,127200,114480,10,1000,233,83,4.84,135,0
vn,"213989179","28438193554",2026-07-21,164700,183000,164700,10,122,13,7,4.31,13,0
vn,"213989179","23102743144",2026-07-21,33300,37000,33300,10,6000,2000,153,4.93,561,0
vn,"213989179","54611253723",2026-07-21,57834,64260,57834,10,252,197,30,4.59,44,0
vn,"173513432","28993550912",2026-07-21,155000,200000,155000,23,1000,347,118,4.92,143,0
vn,"173513432","21071014781",2026-07-21,104000,150000,104000,31,183,9,31,4.88,40,0
vn,"173513432","25532918156",2026-07-21,149000,190000,149000,22,735,6,43,4.92,159,0
vn,"173513432","8323910362",2026-07-21,31000,32000,31000,3,2000,46,179,4.96,439,0
vn,"173513432","12993802768",2026-07-21,441000,500000,461000,12,309,5,67,4.85,61,0
vn,"173513432","14728068605",2026-07-21,79000,120000,79000,34,80,31,19,4.92,13,0
vn,"173513432","53463365420",2026-07-21,100000,150000,100000,33,315,315,5,0.00,0,0
vn,"173513432","27985775105",2026-07-21,50000,50000,50000,,3000,2,20,4.93,662,0
vn,"173513432","54861515567",2026-07-21,99000,150000,99000,34,3,2,8,5.00,1,0
vn,"173513432","4581436119",2026-07-21,165000,190000,165000,13,1000,5,333,4.91,442,0
vn,"173513432","44861538023",2026-07-21,300000,300000,300000,,3000,3000,20,4.89,563,0
vn,"213989179","43706670030",2026-07-21,134460,149400,134460,10,391,74,48,4.77,64,0
vn,"173513432","49460866050",2026-07-21,169000,250000,169000,32,85,36,14,4.50,12,0
vn,"173513432","5701081609",2026-07-21,50000,50000,50000,,7000,48,418,4.88,1904,0
vn,"173513432","57314308217",2026-07-21,200000,200000,200000,,2,,0,0.00,0,0
vn,"173513432","5942380457",2026-07-21,30000,39000,30000,23,1000,14,178,4.92,416,0
vn,"173513432","51012305540",2026-07-21,200000,200000,200000,,452,443,6,4.93,72,0
vn,"173513432","44080976527",2026-07-21,200000,200000,200000,,40,,1,5.00,5,0
vn,"213989179","17568700451",2026-07-21,38700,43000,38700,10,9000,1000,493,4.91,1099,0
vn,"213989179","5881924418",2026-07-21,49860,55400,49860,10,7000,67,1191,4.82,791,0
vn,"213989179","49212426528",2026-07-21,108864,120960,108864,10,633,629,35,5.00,14,0
vn,"213989179","14068398201",2026-07-21,44000,48888,44000,10,2000,1000,58,4.95,217,0
vn,"213989179","27402928597",2026-07-21,24300,27000,24300,10,2000,113,96,4.96,299,0
vn,"213989179","28753604189",2026-07-21,55000,55000,55000,,1000,116,37,4.98,201,0
vn,"173513432","45712735406",2026-07-21,200000,200000,200000,,2000,2000,9,4.93,352,0
vn,"173513432","40662233042",2026-07-21,223000,300000,223000,26,615,53,66,4.99,134,0
vn,"213989179","7019537060",2026-07-21,108965,114700,108965,5,10000,89,498,4.95,2225,0
vn,"213989179","19079649512",2026-07-21,59850,63000,59850,5,1000,31,60,4.83,246,0
vn,"213989179","43415619753",2026-07-21,82080,86400,82080,5,1000,66,221,4.85,150,0
vn,"213989179","13195531450",2026-07-21,49500,55000,49500,10,1000,344,57,4.82,192,0
vn,"213989179","27531706377",2026-07-21,77235,81300,77235,5,875,420,35,4.80,64,0
vn,"213989179","42431344632",2026-07-21,64260,71400,64260,10,150,139,12,4.91,11,0
vn,"213989179","24286389752",2026-07-21,42660,47400,42660,10,1000,16,42,4.86,230,0
vn,"213989179","24203390363",2026-07-21,118530,131700,118530,10,7000,5000,120,4.92,430,0
vn,"213989179","20385889396",2026-07-21,59940,66600,59940,10,1000,501,54,4.83,119,0
vn,"213989179","7780693115",2026-07-21,54055,56900,54055,5,5000,56,434,4.89,606,0
vn,"213989179","7613998544",2026-07-21,79020,87800,79020,10,20000,115,565,4.93,2313,0
vn,"213989179","6225308367",2026-07-21,69750,77500,69750,10,10000,3000,648,4.95,1201,0
vn,"213989179","28433505734",2026-07-21,51840,57600,51840,10,539,24,25,4.98,95,0
vn,"213989179","22288243381",2026-07-21,295650,328500,295650,10,2000,1000,48,4.95,185,0
vn,"213989179","52960468270",2026-07-21,155250,207000,155250,25,224,130,43,5.00,51,0
vn,"213989179","22426402261",2026-07-21,109350,121500,109350,10,5000,3000,74,4.88,345,0
vn,"213989179","43001613157",2026-07-21,57600,64000,57600,10,693,37,52,4.93,135,0
vn,"213989179","6219529787",2026-07-21,72900,81000,72900,10,20000,157,1019,4.93,4020,0
vn,"213989179","22083886408",2026-07-21,197550,219500,197550,10,3000,2000,45,4.92,152,0
vn,"213989179","42021518143",2026-07-21,120690,134100,120690,10,688,95,55,4.93,149,0
vn,"213989179","29156682046",2026-07-21,52560,58400,52560,10,633,91,45,4.79,109,0
vn,"213989179","28186073758",2026-07-21,75430,79400,75430,5,2000,900,229,4.91,298,0
vn,"213989179","18558695171",2026-07-21,48600,54000,48600,10,3000,111,173,4.87,587,0
vn,"213989179","44432330160",2026-07-21,75620,79600,75620,5,1,1,18,0.00,0,0
vn,"213989179","43400175401",2026-07-21,80460,89400,80460,10,4000,221,371,4.91,693,0
vn,"213989179","26362225992",2026-07-21,35100,39000,35100,10,962,335,23,4.96,77,0
vn,"213989179","24636392053",2026-07-21,42560,44800,42560,5,1000,65,32,4.90,164,0
vn,"213989179","29743621127",2026-07-21,145440,161600,145440,10,851,686,19,4.94,16,0
vn,"213989179","29667613836",2026-07-21,39960,44400,39960,10,1000,14,39,4.90,206,0
vn,"213989179","5091831437",2026-07-21,54720,60800,54720,10,4000,17,210,4.87,677,0
vn,"213989179","56761249618",2026-07-21,120600,134000,120600,10,29,22,9,5.00,4,0
vn,"213989179","15953645620",2026-07-21,63460,66800,63460,5,1000,27,160,4.90,261,0
vn,"213989179","44101565136",2026-07-21,39188,41250,39188,5,623,189,36,4.95,80,0
vn,"213989179","56712406423",2026-07-21,108864,120960,108864,10,15,15,6,0.00,0,0
vn,"213989179","43831726714",2026-07-21,96624,109800,96624,12,38,37,2,5.00,3,0
vn,"213989179","24783598421",2026-07-21,39600,45000,39600,12,1000,268,135,4.86,216,0
vn,"213989179","48257280275",2026-07-21,75000,86000,75000,13,142,43,9,5.00,6,0
vn,"213989179","28820117182",2026-07-21,69660,77400,69660,10,1000,994,27,4.84,31,0
vn,"213989179","29662232533",2026-07-21,42660,47400,42660,10,985,595,20,4.93,76,0
vn,"213989179","44106711271",2026-07-21,96300,107000,96300,10,257,59,20,5.00,23,0
vn,"213989179","23573580490",2026-07-21,34306,36111,34306,5,4000,282,255,4.91,359,0
vn,"213989179","21143770334",2026-07-21,55620,61800,55620,10,3000,352,186,4.87,305,0
vn,"213989179","21206943492",2026-07-21,492750,547500,492750,10,1000,1000,48,4.98,158,0
vn,"213989179","19079606615",2026-07-21,195960,326600,195960,40,575,104,55,4.87,94,0
vn,"213989179","49513527588",2026-07-21,83340,92600,83340,10,5,4,6,5.00,1,0
vn,"213989179","4828889673",2026-07-21,51480,58500,51480,12,3000,9,245,4.88,466,0
vn,"213989179","26567609054",2026-07-21,47975,50500,47975,5,1000,473,23,4.93,112,0
vn,"213989179","52411245289",2026-07-21,114300,127000,114300,10,28,24,0,4.67,3,0
vn,"213989179","20481788409",2026-07-21,69660,77400,69660,10,1000,33,163,4.80,278,0
vn,"213989179","22458407247",2026-07-21,178200,202500,178200,12,1000,65,74,4.91,305,0
vn,"213989179","12497286603",2026-07-21,46440,51600,46440,10,1000,1000,14,4.97,39,0
vn,"213989179","56311234382",2026-07-21,50000,61112,50000,18,16,13,2,5.00,2,0
vn,"213989179","28538456270",2026-07-21,75600,84000,75600,10,715,544,16,4.94,36,0
vn,"213989179","17568698755",2026-07-21,38700,43000,38700,10,815,12,43,4.88,151,0
vn,"213989179","47461281311",2026-07-21,59120,64260,59120,8,119,71,18,4.52,27,0
vn,"1546895026","43724143627",2026-07-21,170000,180000,170000,6,10000,9000,126,4.94,204,0
vn,"173513432","24602539331",2026-07-21,25000,25000,25000,,2000,2,15,4.96,572,0
vn,"173513432","43301375038",2026-07-21,140000,175000,140000,20,210,21,50,4.88,41,0
vn,"1546895026","45813772550",2026-07-21,218265,232000,227360,6,300,300,2,0.00,0,0
vn,"1546895026","42924155817",2026-07-21,260160,285000,271000,9,1000,863,64,4.88,33,0
vn,"1546895026","54161331719",2026-07-21,147980,186000,172980,20,50,46,3,5.00,1,0
vn,"1546895026","51913739298",2026-07-21,437760,480000,456000,9,2,1,1,0.00,0,0
vn,"1546895026","52113734377",2026-07-21,437760,480000,456000,9,27,27,0,0.00,0,0
vn,"1546895026","40953993210",2026-07-21,270720,300000,282000,10,1000,1000,35,5.00,28,0
vn,"1546895026","43853996444",2026-07-21,216960,232000,226000,6,1000,1000,59,5.00,31,0
vn,"1546895026","49507759011",2026-07-21,970000,1000000,1000000,3,300,300,0,0.00,0,0
vn,"1546895026","50553501041",2026-07-21,171000,174000,171000,2,1000,1000,70,4.74,38,0
vn,"1546895026","46112320613",2026-07-21,970000,1000000,1000000,3,112,63,0,4.90,21,0
vn,"1546895026","54552410475",2026-07-21,970000,1000000,1000000,3,1000,1000,4,4.90,80,0
vn,"1546895026","52952410397",2026-07-21,970000,1000000,1000000,3,3000,3000,0,4.92,135,0
vn,"1546895026","29737445273",2026-07-21,324480,348000,338000,7,873,532,79,5.00,45,0
vn,"1546895026","49864365769",2026-07-21,970000,1000000,1000000,3,,,0,0.00,0,0
vn,"1546895026","47614353446",2026-07-21,970000,1000000,1000000,3,,,0,0.00,0,0
vn,"1546895026","45464365841",2026-07-21,970000,1000000,1000000,3,,,0,0.00,0,0
vn,"1546895026","45064353735",2026-07-21,970000,1000000,1000000,3,,,0,0.00,0,0
vn,"1546895026","40682739718",2026-07-21,970000,1000000,1000000,3,,,0,0.00,0,0
vn,"1546895026","47257624297",2026-07-21,970000,1000000,1000000,3,3000,1000,6,4.93,43,0
vn,"1546895026","40256222778",2026-07-21,970000,1000000,1000000,3,10000,8000,5,4.96,335,0
vn,"1546895026","49507285464",2026-07-21,970000,1000000,1000000,3,251,128,0,5.00,16,0
vn,"1546895026","40956226958",2026-07-21,970000,1000000,1000000,3,8000,6000,7,4.95,678,0
vn,"1546895026","48263773129",2026-07-21,970000,1000000,1000000,3,301,300,0,0.00,0,0
vn,"1546895026","29095202783",2026-07-21,970000,1000000,1000000,3,106,106,0,5.00,12,0
vn,"1546895026","57314328600",2026-07-21,970000,1000000,1000000,3,,,0,0.00,0,0
vn,"1546895026","49113383907",2026-07-21,970000,1000000,1000000,3,94,93,0,4.57,14,0
vn,"1546895026","42004001750",2026-07-21,268800,288000,280000,7,297,20,43,4.88,33,0
vn,"1546895026","47602953145",2026-07-21,207360,240000,216000,14,267,127,64,5.00,21,0
vn,"1546895026","41314469516",2026-07-21,200640,220000,209000,9,1000,198,210,4.92,244,0
vn,"1546895026","40410765498",2026-07-21,155000,168000,155000,8,320,30,42,4.93,60,0
vn,"1546895026","27440312280",2026-07-21,141000,150000,141000,6,652,115,50,4.99,113,0
vn,"1546895026","40953958491",2026-07-21,140000,152000,140000,8,1000,109,74,4.92,153,0
vn,"1546895026","43354002232",2026-07-21,192000,200000,192000,4,444,24,39,5.00,67,0
vn,"1546895026","44010762458",2026-07-21,160000,168000,160000,5,2000,2000,39,4.79,53,0
vn,"1546895026","43873199894",2026-07-21,94000,101000,94000,7,648,90,74,4.90,146,0
vn,"1546895026","44453968539",2026-07-21,110000,112000,110000,2,8000,7000,163,5.00,33,0
vn,"1546895026","40704001645",2026-07-21,325440,360000,339000,10,4000,3000,101,4.83,82,0
vn,"1546895026","43908659602",2026-07-21,170000,180000,170000,6,1000,166,87,4.93,296,0
vn,"1546895026","43723190354",2026-07-21,357120,404000,372000,12,10000,9000,126,4.94,485,0
vn,"1546895026","29637455808",2026-07-21,270720,300000,282000,10,1000,1000,34,5.00,31,0
vn,"1546895026","27387412771",2026-07-21,140000,144000,140000,3,1000,337,128,4.97,173,0
vn,"1546895026","45411169119",2026-07-21,114000,120000,114000,5,362,354,6,5.00,8,0
vn,"1546895026","48553233793",2026-07-21,433920,480000,452000,10,720,71,149,4.83,186,0
vn,"1546895026","43378940395",2026-07-21,328320,360000,342000,9,651,592,37,5.00,13,0
vn,"1546895026","44756561137",2026-07-21,114000,120000,114000,5,675,610,53,5.00,11,0
vn,"1546895026","27587470891",2026-07-21,270720,300000,282000,10,426,41,60,4.90,50,0
vn,"1546895026","42754003144",2026-07-21,190000,200000,190000,5,1000,799,64,4.98,61,0
vn,"1546895026","48113749636",2026-07-21,437760,480000,456000,9,257,257,0,0.00,0,0
vn,"1546895026","29794288663",2026-07-21,218880,240000,228000,9,552,517,41,5.00,11,0
vn,"1546895026","56261839007",2026-07-21,161280,168000,161280,4,116,108,11,5.00,15,0
vn,"1546895026","41174154230",2026-07-21,163000,171000,163000,5,869,731,57,5.00,21,0
vn,"1546895026","42504003370",2026-07-21,267840,303000,279000,12,10000,10000,207,4.91,1016,0
vn,"1546895026","51209278351",2026-07-21,151200,168000,151200,10,3000,3000,47,4.97,69,0
vn,"173513432","27231816576",2026-07-21,135000,190000,135000,29,91,10,23,5.00,30,0
vn,"173513432","21152589941",2026-07-21,52000,60000,52000,13,10000,1000,2237,4.94,3058,0
vn,"173513432","4980351726",2026-07-21,38000,38800,38000,2,10000,286,1090,4.94,4053,0
vn,"173513432","16604448221",2026-07-21,70000,80000,70000,13,4000,71,767,4.88,791,0
vn,"173513432","23962091148",2026-07-21,149000,150000,149000,1,6000,92,398,4.94,1659,0
vn,"173513432","29084761656",2026-07-21,133000,190000,133000,30,2000,151,314,4.91,679,0
vn,"173513432","12133151466",2026-07-21,104000,105000,104000,1,8000,2000,1848,4.95,1800,0
vn,"173513432","42201666917",2026-07-21,59000,80000,59000,26,752,122,34,4.91,127,0
vn,"173513432","29286722160",2026-07-21,40000,60000,40000,33,904,72,83,4.96,156,0
vn,"173513432","28534686552",2026-07-21,100000,120000,100000,17,424,157,38,4.81,75,0
vn,"173513432","24743454213",2026-07-21,159000,180000,159000,12,1000,109,133,4.93,363,0
vn,"173513432","16926501740",2026-07-21,49000,60000,49000,18,9000,297,946,4.93,1618,0
vn,"173513432","20582995872",2026-07-21,25000,25000,25000,,20000,163,160,4.95,5370,0
vn,"173513432","5563532430",2026-07-21,35000,45000,35000,22,3000,120,371,4.94,756,0
vn,"173513432","11562223451",2026-07-21,71000,100000,71000,29,1000,78,192,4.94,372,0
vn,"173513432","29860616056",2026-07-21,46000,60000,46000,23,6000,3000,220,4.88,735,0
vn,"173513432","10308626576",2026-07-21,425000,529000,445000,20,9000,174,923,4.93,2015,0
vn,"173513432","23586025018",2026-07-21,75000,100000,75000,25,10000,438,1775,4.93,4236,0
vn,"173513432","3100009305",2026-07-21,157000,180000,157000,13,840,130,112,4.92,250,0
vn,"173513432","5103153786",2026-07-21,75000,110000,75000,32,1000,312,402,4.80,177,0
vn,"173513432","4003153275",2026-07-21,45000,65000,45000,31,2000,258,411,4.87,332,0
vn,"173513432","20886958783",2026-07-21,198000,200000,198000,1,1000,38,204,4.95,357,0
vn,"173513432","6147372534",2026-07-21,297000,380000,297000,22,3000,570,558,4.91,994,0
vn,"173513432","4204384892",2026-07-21,149000,190000,149000,22,40000,607,3627,4.92,13555,0
vn,"173513432","27434676228",2026-07-21,170000,190000,170000,11,354,191,39,5.00,33,0
vn,"173513432","28334687948",2026-07-21,189000,220000,189000,14,110,13,21,4.97,32,0
vn,"173513432","25907552758",2026-07-21,139000,160000,139000,13,1000,59,169,4.92,353,0
vn,"173513432","29260645058",2026-07-21,136000,180000,136000,24,8000,112,789,4.92,2056,0
vn,"173513432","56012087788",2026-07-21,80000,100000,80000,20,1000,1000,130,4.90,249,0
vn,"173513432","47713181860",2026-07-21,65000,100000,65000,35,110,110,23,5.00,11,0
vn,"173513432","2989938577",2026-07-21,75000,100000,75000,25,10000,248,1555,4.95,4370,0
vn,"173513432","2907143507",2026-07-21,55000,75000,55000,27,7000,302,1020,4.95,1632,0
vn,"173513432","9048796121",2026-07-21,126000,145000,126000,13,5000,571,446,4.93,1262,0
vn,"173513432","23462048809",2026-07-21,136000,180000,136000,24,4000,230,493,4.93,1170,0
vn,"173513432","18348435785",2026-07-21,105000,135000,105000,22,20000,793,3293,4.95,5137,0
vn,"173513432","58010293888",2026-07-21,79000,100000,79000,21,221,157,29,4.94,36,0
vn,"173513432","20288727790",2026-07-21,28000,50000,28000,44,10000,3000,386,4.93,1134,0
vn,"173513432","24084421467",2026-07-21,159000,200000,159000,21,3000,475,285,4.95,714,0
vn,"173513432","10808120998",2026-07-21,26000,42000,26000,38,6000,192,358,4.95,1284,0
vn,"173513432","19443108444",2026-07-21,32000,50000,32000,36,899,14,90,4.94,200,0
vn,"173513432","14158683593",2026-07-21,139000,170000,139000,18,6000,4000,326,4.88,441,0
vn,"173513432","22287585993",2026-07-21,159000,200000,159000,21,6000,378,420,4.94,1561,0
vn,"173513432","24382925488",2026-07-21,145000,190000,145000,24,10000,738,784,4.94,3533,0
vn,"173513432","28483011477",2026-07-21,75000,80000,75000,6,472,127,76,4.85,67,0
vn,"173513432","54804951793",2026-07-21,119000,140000,119000,15,958,691,132,4.81,167,0
vn,"173513432","58063671615",2026-07-21,61000,85000,61000,28,212,211,32,4.67,24,0
vn,"173513432","23362087945",2026-07-21,155000,220000,155000,30,40000,20000,1209,4.93,6278,0
vn,"173513432","23244384737",2026-07-21,55000,80000,55000,31,10000,423,861,4.94,2883,0
vn,"173513432","40752936468",2026-07-21,129000,140000,129000,8,290,133,21,4.85,47,0
vn,"173513432","5204384448",2026-07-21,38000,60000,38000,37,20000,2000,1431,4.93,4785,0
vn,"173513432","42262241242",2026-07-21,186000,235000,186000,21,8000,7000,83,4.94,218,0
vn,"173513432","20085751465",2026-07-21,46000,55000,46000,16,5000,140,338,4.94,705,0
vn,"173513432","2906940093",2026-07-21,42500,52000,42500,18,1000,216,96,4.95,253,0
vn,"173513432","19452107845",2026-07-21,52000,55000,52000,5,2000,139,263,4.96,484,0
vn,"173513432","25002597399",2026-07-21,50000,85000,50000,41,30,30,2,5.00,3,0
vn,"173513432","29160911160",2026-07-21,145000,180000,145000,19,9000,5000,415,4.90,1044,0
id,"187405886","27114992184",2026-07-21,190000,420000,190000,55,337,10,164,4.83,144,0
vn,"108166524","20653966463",2026-07-21,80000,80000,80000,,3000,1000,212,4.90,370,0
vn,"108166524","48454146989",2026-07-21,210000,259000,210000,19,506,66,59,4.96,111,0
id,"809769142","44554737595",2026-07-21,303900,400000,303900,24,5000,699,1727,4.89,2397,0
id,"809769142","42126203734",2026-07-21,100000,100000,100000,,713,69,236,4.90,235,0
id,"809769142","48752787269",2026-07-21,69000,139000,69000,50,10000,1000,10316,4.92,12172,0
id,"809769142","51902826015",2026-07-21,118900,399000,118900,70,2000,291,1600,4.93,955,0
id,"809769142","51450958596",2026-07-21,71900,199000,71900,64,8000,845,1173,4.92,3473,0
id,"809769142","56009621582",2026-07-21,72900,72900,72900,,550,218,74,4.93,94,0
id,"809769142","56659622964",2026-07-21,89000,89000,89000,,73,37,30,4.95,19,0
id,"809769142","48357124052",2026-07-21,454500,556500,454500,18,1000,255,686,4.91,672,0
id,"809769142","46103531817",2026-07-21,325000,499000,325000,35,2000,135,916,4.87,982,0
id,"809769142","56505624072",2026-07-21,100000,100000,100000,,681,238,708,4.90,112,0
id,"809769142","47463692807",2026-07-21,69000,139000,69000,50,7,7,14,5.00,3,0
id,"809769142","40619026889",2026-07-21,77400,179000,77400,57,10000,809,1722,4.92,7399,0
id,"809769142","43426829042",2026-07-21,39000,90000,39000,57,1000,219,180,4.94,641,0
id,"809769142","48860851679",2026-07-21,39000,99000,39000,61,10000,1000,29151,4.87,34472,0
id,"809769142","42464292818",2026-07-21,44900,159000,54900,72,10000,1000,111000,4.92,146617,0
id,"809769142","29905930406",2026-07-21,77900,199000,77900,61,10000,1000,253765,4.88,394375,0
id,"809769142","42800295602",2026-07-21,43900,99000,43900,56,10000,1000,37427,4.92,168639,0
id,"809769142","43079846216",2026-07-21,57900,159000,57900,64,7000,1000,1730,4.93,2174,0
id,"809769142","28927852106",2026-07-21,77000,199000,77000,61,10000,1000,11252,4.91,31295,0
id,"809769142","56153897478",2026-07-21,55000,99000,55000,44,2000,435,841,4.92,771,0
id,"809769142","52351401583",2026-07-21,54900,199000,54900,72,10000,1000,38033,4.90,52168,0
id,"809769142","28776573319",2026-07-21,77000,199000,77000,61,10000,1000,17790,4.89,27237,0
id,"809769142","16797836904",2026-07-21,77400,199000,77400,61,10000,1000,40979,4.88,144723,0
id,"809769142","29954788720",2026-07-21,47900,99000,47900,52,10000,1000,89518,4.88,244264,0
id,"809769142","54800619577",2026-07-21,97000,129000,97000,25,5000,72,1503,4.91,2535,0
id,"809769142","42752568783",2026-07-21,47900,129000,47900,63,10000,1000,26525,4.92,118377,0
id,"809769142","27070128649",2026-07-21,47900,99000,47900,52,10000,1000,2735,4.91,8702,0
id,"809769142","26704788256",2026-07-21,43900,99000,43900,56,10000,1000,19471,4.87,93797,0
id,"809769142","50802739806",2026-07-21,36900,99000,45900,63,10000,1000,13562,4.92,53084,0
id,"809769142","27455737082",2026-07-21,37000,129000,37000,71,10000,1000,18354,4.87,123079,0
id,"809769142","43327781503",2026-07-21,77900,169500,77900,54,10000,1000,11928,4.92,20731,0
id,"809769142","47505564185",2026-07-21,39000,99000,39000,61,7000,1000,433,4.91,2404,0
id,"809769142","44503289989",2026-07-21,37900,98000,37900,61,7000,1000,1851,4.94,2655,0
id,"809769142","29870133400",2026-07-21,39000,109000,39000,64,10000,1000,7185,4.92,18863,0
id,"809769142","28293199566",2026-07-21,46500,129000,46500,64,10000,1000,1798,4.92,13496,0
id,"809769142","46503915754",2026-07-21,36000,89000,36000,60,10000,1000,1889,4.92,7510,0
id,"809769142","24597552858",2026-07-21,57000,129000,57000,56,10000,1000,3616,4.91,21432,0
id,"809769142","53257417325",2026-07-21,39000,99000,39000,61,5000,1000,215,4.92,1570,0
id,"809769142","44050582778",2026-07-21,100100,159000,100100,37,10000,1000,14398,4.93,54375,0
id,"809769142","47813935581",2026-07-21,99000,99000,99000,,,,28,0.00,0,0
id,"809769142","29317152516",2026-07-21,77900,199000,77900,61,10000,1000,21268,4.90,59975,0
id,"809769142","48402536224",2026-07-21,72500,129000,72500,44,10000,1000,1761,4.91,5195,0
id,"809769142","53308986174",2026-07-21,77900,77900,77900,,1000,639,270,4.94,545,0
id,"809769142","55705269616",2026-07-21,57900,99000,57900,42,5000,199,1422,4.93,1641,0
id,"809769142","47902284839",2026-07-21,47900,109000,47900,56,10000,1000,2010,4.90,5619,0
id,"809769142","56102197568",2026-07-21,33000,99000,33000,67,10000,1000,1647,4.92,5804,0
id,"809769142","55602023813",2026-07-21,61000,199000,61000,69,10000,1000,3715,4.81,5455,0
id,"809769142","26341558563",2026-07-21,77400,199000,77400,61,10000,1000,2235,4.90,6499,0
id,"809769142","40978051346",2026-07-21,77900,77900,77900,,4000,882,1191,4.92,1765,0
id,"809769142","56214154888",2026-07-21,29900,29900,29900,,8,5,14,5.00,8,0
id,"809769142","55062234188",2026-07-21,90750,90750,90750,,696,690,150,4.91,114,0
id,"809769142","43429510165",2026-07-21,56000,129000,56000,57,1000,425,222,4.89,491,0
id,"809769142","42870015565",2026-07-21,39000,100000,39000,61,2000,873,235,4.95,575,0
id,"809769142","49662627211",2026-07-21,52000,99000,57000,47,7000,1000,2348,4.86,2093,0
id,"809769142","25090328302",2026-07-21,179000,599000,179000,70,10000,1000,17408,4.88,66855,0
id,"809769142","41075294736",2026-07-21,55000,159000,55000,65,10000,1000,59202,4.92,94040,0
id,"809769142","29430013001",2026-07-21,142400,499000,142400,71,10000,1000,11087,4.89,28799,0
id,"809769142","43564342526",2026-07-21,37900,79000,37900,52,10000,1000,10864,4.90,37284,0
id,"809769142","27383676128",2026-07-21,57900,199000,57900,71,10000,1000,25689,4.91,49215,0
id,"809769142","48059253956",2026-07-21,79000,179000,79000,56,10000,1000,7874,4.94,4080,0
id,"809769142","43754734954",2026-07-21,167900,422500,167900,60,10000,1000,48272,4.90,90653,0
id,"809769142","55908771179",2026-07-21,77900,169500,77900,54,10000,1000,2962,4.94,3362,0
id,"809769142","44350293738",2026-07-21,173400,599000,173400,71,10000,1000,2178,4.93,10787,0
id,"809769142","48852152348",2026-07-21,47000,89000,47000,47,10000,1000,2941,4.92,10520,0
id,"809769142","21829166888",2026-07-21,39900,109000,39900,63,10000,1000,82738,4.89,261388,0
id,"809769142","25439085414",2026-07-21,120000,299000,120000,60,6000,37,3968,4.85,3179,0
