product_listing_key,country_code,shop_id,item_id,product_name,snapshot_date,tier_variation_name,tier_variation_options,tier_variation_options_count
id:809769142:52351401583,id,809769142,52351401583,[NEW! FREE EXCLUSIVE CHARM] Glad2Glow Perfect Cover Glow Cushion Charm- High Coverage&Glowing Tahan 12 Jam g2g Official Store,2026-07-03,Cushion,"[""BUY 2 GET 1-02"", ""BUY 2 GET 1-03"", ""[Free charm] - 00"", ""[Free charm] - 01"", ""[Free charm] - 02"", ""[Free charm] - 03"", ""[Free charm] - 04"", ""[Free charm] - 05"", ""2PCS-02-Praline"", ""2PCS-03-Custard"", ""00 Affogato"", ""01 Buttercream-HOT"", ""02 Praline-hot sale"", ""03 Custard-hot sale"", ""04 Ginger"", ""05 Cinnamon"", ""3pcs-Glow Set-02"", ""3pcs-Glow Set-03"", ""Base makeup 02"", ""Base makeup 03"", ""Disc 20%-Charm Set02"", ""Disc 20%-Charm Set03"", ""00 Affogato REFILL"", ""01Buttercream REFILL"", ""02 Praline REFILL"", ""03 Custard REFIL"", ""04 Ginger REFILL"", ""05 Cinnamon REFIL"", ""Disc 20%-01"", ""Disc 20%-02-Praline"", ""Disc 20%-03Custard"", ""[LIVE DEAL]-03"", ""[LIVE DEAL]-02"", ""out of stock2"", ""out of stock1"", ""Top1 Club & Perks""]",36
id:809769142:52463091977,id,809769142,52463091977,[NEW SIZE] Glad2Glow Brightening Micellar Water 700ml Kapasitas besar Lembut Cepat Menghapus Makeup & Mencerahkan kulit Penghapus Makeup Waterproof Hapus Riasan Tahan dan Tanpa Iritasi g2glow official store,2026-07-03,Makeup Remover,"[""[Jumbo Size]1PC"", ""2PCS-700ml""]",2
id:809769142:52558972921,id,809769142,52558972921,[JADI MEMBER! SETIAP SENIN DAPATKAN HARGA TERBAIK]Glad2Glow Perfect Blurring Powder Foundation waterproof setting two way cake TWC Mengandung squalane dan vitamin E concealer pengontrol minyak meratakan warna kulit bantalan udara yang menjaga kelembapan,2026-07-03,GLOWSET,"[""Cover Cushion 2pcs"", ""COVER GLOW 2pcs"", ""skin tint 4pcs""]",3
id:809769142:52610001656,id,809769142,52610001656,[New Launch]Glad2Glow Perfect Airbrush Setting Spray 100ml - Kunci Makeup 12H Anti Luntur & Kontrol Minyak - Soft Matte Finish Anti Geser Waterproof & Sweatproof-glad2glow offical,2026-07-03,Colour code,"[""[Save more!]3PC"", ""[Trial]1PC"", ""[Save more]2PC"", ""BUY5GET6"", ""[Gift+Save more]3PCS"", ""Skin Tint-02+Spray"", ""Skin Tint-03+Spray"", ""[Glow Set]Lip06"", ""Top1 Club & Perks"", ""out of stock-1"", ""out of stock-2""]",11
id:809769142:52652820141,id,809769142,52652820141,"Glad2Glow 2in1 Set Cleansing Oil & Facial Wash - Centella Madagascar - Untuk Kulit Berjerawat, Berminyak, Sensitif & Cerah g2glow official store",2026-07-03,Makeup Remover,"[""[hot]Oil+Repair 2PCS"", ""Oil +Eksfoliasi 2PCS"", ""Oil + Acne care 2PCS"", ""Oil+Calm 2PCS""]",4
id:809769142:52806158940,id,809769142,52806158940,[Big Size 300ml] Glad2Glow Retinol Bight Body Serum / Niacinamide Bright Body Serum 300ml Body Lotion HandBody Body Cream Pelembab Badan Tekstur Ringan Wangi Tahan Lama Long Lasting Body Moisturizer Perfume,2026-07-03,Variations,"[""300ml - night glow"", ""300ml - day glow"", ""300ml Day&Night 2in1"", ""Buy6 Get 7-Day"", ""Buy6 Get 7-Night"", ""buy4 get 1 free""]",6
id:809769142:52853506754,id,809769142,52853506754,[NEW LAUNCH] Glad2Glow FLAWLESS Perfect Cushion+ Perfect Blurring Powder Foundation waterproof setting two way cake TWC Foundation Bedak padat Make up Lightweight Coverage Long-lasting 12-Hour Soft-Focus Flawless Skin oil-control g2glow official store,2026-07-03,combo,"[""Cushion + TWC"", ""Cushion + Power"", ""Cushion + Spray"", ""Skin + TWC"", ""Skin + Power"", ""Skin + Spray"", ""Top1 Club & Perks""]",7
id:809769142:53257417325,id,809769142,53257417325,"[100ML SAVE 30%]Glad2Glow Centella Salicylic Acid Acne Gel Cleanser facial wash pembersih wajah sabun cuci muka face wash skincare Menenangkan kulit berjerawat dan kemerahan,mengontrol minyak berlebih G2G glad2glow officia store",2026-07-03,Anti-Jerawat,"[""[100ml]-ACNE 1pc"", ""3PCS Acne Care"", ""5PCS Acne Care"", ""Set Acne Care 2PCS""]",4
id:809769142:53259701588,id,809769142,53259701588,"[free gift]Glad2Glow Cherry Blossom Micellar Water 230ml, Kulit Lembap, Herry Blossom, Non Stripping",2026-07-03,Makeup Remover,"[""5Cherry+1clearing"", ""5Cherry-230ml"", ""BIG SIZE-230ML-3PCS"", ""[Trial]Cherry-230ml""]",4
id:809769142:53308986174,id,809769142,53308986174,[JADI MEMBER! SETIAP SENIN DAPATKAN HARGA TERBAIK]Glad2Glow Pomegranate Niacinamide Brightening Moisturizer Mencerahkan Pemutih Kulit Gel&Pomegranate Niacinamide Power Bright White Serum skincare peeling serum,2026-07-03,RENEW SET,"[""2PCS Glowing""]",1
id:809769142:53759613273,id,809769142,53759613273,[JADI MEMBER! SETIAP SENIN DAPATKAN HARGA TERBAIK]Glad2Glow FLAWLESS BLURRING SKIN TINT 30G Concealer Foundation Bedak padat Make up Lightweight Coverage Long-lasting 12-Hour Soft-Focus Flawless Skin oil-control Bio-Mimetic Film Technology Care,2026-07-03,Cushion,"[""4+1 Paket Hemat"", ""Face&Body Bright Set"", ""Cushion +Powder"", ""Glow Set"", ""Skintint+TWC""]",5
id:809769142:54053319677,id,809769142,54053319677,"Glad2Glow 2in1 Set Cleansing Oil & Clay Mask - Eksfoliasi, Cerah, Anti Jerawat - Untuk Kulit Berminyak & Berkomedo g2glow official store",2026-07-03,Makeup Remover,"[""Clean&Eksfoliasi 2PC"", ""Clean&Glowing 2PCS"", ""Clean&Acne Care 2PCS""]",3
id:809769142:54256127181,id,809769142,54256127181,"[New! Limited Edition] Glad2Glow Perfect Cover Glow Cushion Charm - Foundation High Coverage Tahan 12 Jam & Tekstur Ringan, Minim Oksidasi - glad2glow Official Store",2026-07-03,Cushion,"[""00 Affogato"", ""01Buttercream"", ""02Praline"", ""03Custard"", ""04 Ginger"", ""05 Cinnamon"", ""02 Praline+Lip01"", ""03 Custard+Lip01"", ""02 Praline+Lip03"", ""03 Custard+Lip03"", ""02 Praline+Refill02"", ""03 Praline+Refill03""]",12
id:809769142:54301642346,id,809769142,54301642346,Glad2Glow 4 IN 1 Paket Makeup Flawless ： Flawless Blurring Skin TIint+Brightening Lip Serum 7g Mencerahkan Melembabkan 3in1 liptint+Perfect Blurring Powder Foundation waterproof setting two way cake+Brightening Micellar Water 230ml g2glow official store,2026-07-03,combo,"[""Brightening Set-01"", ""Brightening Set-02"", ""PDRN Set-01"", ""PDRN Set-02""]",4
id:809769142:54800619577,id,809769142,54800619577,[Cocok Untuk Pemula] Glad2Glow Tone up Set Cerah Glowing Bundle 4in1-Brightening Moisturizer+Cleanser+day cream+Lip serum+10%Niacinamide skincare paket pembersih perawatan kulit mencerahkan warna kulit pelembab wajah all in 1g2glow official store,2026-07-03,Set,"[""OUTING SET 4PCS-01"", ""OUTING SET 3PCS-01"", ""OUTING SET 2PCS-01"", ""OUTING SET2 2PCS-01""]",4
id:809769142:54953271920,id,809769142,54953271920,"[Beli 6, 31K/PC]GLAD2GLOW NIACINAMIDE/RETINOL BRIGHT BODY SERUM BODY LOTION 10X Cerah Instant Absorb Whiten Tone Up All Day Bright Glow pemutih badan dengan parfum tahan lama Long Lasting Fragrance Handbody Body Cream Butter G2Glow Official Store",2026-07-03,BODY SERUM,"[""[SAVE 38.9k]6in1"", ""[SAVE 110k]9in1"", ""5PC - Night Glow"", ""5PC - Day Glow"", ""3PC - Night Glow"", ""3PC - Day Glow"", ""buy8 get 9"", ""Buy6 Get7- Day 300ml"", ""Buy6 Get7- 300ml"", ""buy8 get 1-tone up"", ""Top1 Club & Perks""]",11
id:809769142:55052557973,id,809769142,55052557973,[Gift+50k/pc!] Glad2Glow BRIGHTENING LIP SERUM 7g Mencerahkan Melembabkan dan menambahkan warna 3in1 liptint lipstick lipcream &Metal Applicatior cooling sensation Tahan Lama dan Vitamin E danVitamin C Cushion g2g glad2glow official store,2026-07-03,LIP SERUM,"[""GIFT!Best Value-8pcs"", ""ALL IN SHADES-7pcs"", ""8pcs + Skintint"", ""7pcs + Skintint"", ""All Hot shades -7pcs"", ""Perfect 4 Shades-7pc"", ""BestValue&All in Set"", ""GIFT!Hot seller-5pcs"", ""GIFT! Top Duo-5pcs"", ""Save More-Lip03*4+06"", ""hot-01+02+03+04-4PCS"", ""hot-01-2PCS+03-2PCS"", ""LIP SERUM-01+03"", ""03-Berry Soda"", ""Top1 Club & Perks"", ""[LIVE DEAL]Lip01*5""]",16
id:809769142:55062234188,id,809769142,55062234188,[2pcs Paket Foundation] Glad2Glow Perfect Cover Glow Cushion | Perfect Cover Cushion | FlawLess Blurring Skin Tint | 2in1 Perfect Pair Cushion Powder | Perfect Blurring Powder | Foundation,2026-07-03,Cushion,"[""Skintint15g-2pc"", ""Cover Cushion-2pc"", ""Glow Cusion-2pc"", ""Skintint15g-3pc"", ""Cover Cushion-3pc"", ""Glow Cusion-3pc"", ""BUY5GET1"", ""[96K OFF]BUY8GET1"", ""Top1 Club & Perks""]",9
id:809769142:55150606338,id,809769142,55150606338,[Cocok Untuk Pemula] Glad2Glow Cerah Retinol Bundle 4in1-Brightening Moisturizer+Serum+Cleanser+toner Retinol skincare paket pembersih perawatan kulit warna kulit pelembab wajah all in 1g2glow official store,2026-07-03,Set,"[""Glow Retinol 5PCS"", ""Glow Retinol 4PCS"", ""[HOT]RETINOL 4PCS"", ""Instant Glow 4PCS"", ""Daily Glow 3PCS"", ""Retinol Care 3PCS"", ""OUTING SET 3PCS"", ""[LIVE DEAL]Anti-age"", ""[LIVE DEAL]Glow""]",9
id:809769142:55157456628,id,809769142,55157456628,Glad2Glow Set Makeup Lengkap 2in1 Pore Clearing Micellar+Cushion Foundation Sempurna untuk Makeup Sehari-hari Tanpa Repot G2G / Make Up Set Lengkap,2026-07-03,SET,"[""Kulit Kering Set"", ""Kulit Kombinasi Set"", ""Kulit Berminyak Set""]",3
id:809769142:55201716278,id,809769142,55201716278,"[NEW LAUNCH]Glad2Glow B12 All IN ONE MAKEUP REMOVER Untuk Semua Kulit Lembut cleansing oil&Micellar water 3:7 Tanpa Iritasi untuk Kulit Sensitif Diperkaya dengan Vitamin B12, Niacinamide, dan Vitamin E g2glow official store",2026-07-03,Makeup Remover,"[""Hot sale-150ml-3PCS"", ""150ml-2PCS"", ""150ml-1PC"", ""150m+230ml"", ""150ml+230ml*2""]",5
id:809769142:55202206676,id,809769142,55202206676,Glad2Glow Perfect Cover Glow Cushion 3in1 Set - Brightening serum& Coverage Tinggi & Glowing 12Jam g2g Official store,2026-07-03,GLOWSET,"[""Glow 3PC-Set"", ""Glow 2PC-Set"", ""[For Gifting]GlowSet""]",3
id:809769142:55407453466,id,809769142,55407453466,[SALE!!] Glad2Glow Glow Serum Spray 100ml 2IN1 Combo Serum Spray + Perfect Vita C Bright Glow Cleanser/Propolis Hyaluronic Acid Essence Toner,2026-07-03,serum,"[""[Clean+Serum]-2pcs"", ""[Toner +Serum]-2pcs""]",2
id:809769142:55460830635,id,809769142,55460830635,"[NEW LAUNCH] All DAY GLOW SETTING SPRAY 100ml- Korean Glass Skin, Glowing Seharian, Anti-Luntur Sweat Proof & Transfer Proof, Formula Ringan Bebas Lengket Bebas Kusam-glad2glow offica",2026-07-03,Colour code,"[""[Glow Spray]1PC""]",1
id:809769142:55509134650,id,809769142,55509134650,"[Link]Glad2Glow×GGBaby Special Edition BRIGHTENING LIP SERUM 7g Ready Stock! Mencerahkan, Melembabkan Bibir dengan Warna Natural | Lip tint&Lip care",2026-07-03,LIP SERUM,"[""[Top 1]03-Berry Soda"", ""[NEW]-Cherry pop"", ""[NEW]-Pumpkin Frost"", ""Best Sellers-7PCS"", ""Hot & New Set-5PCS"", ""Hot & New Set-3PCS"", ""hot-01+02+03+04-4PCS"", ""hot-01-2PCS+03-2PCS"", ""2PCS Lebih Cuan-01*2"", ""2PCS Lebih Cuan-03*2"", ""2PCS Lebih Cuan 01+3"", ""01-Shopee Special"", ""01-Strawberry Glaze"", ""02-Peach Pie"", ""04-Pearl Sparkle"", ""01-3PCS"", ""03-3PCS"", ""[NEW]-Grape Jelly"", ""[LIVE DEAL]01*2+03*2"", ""[LIVE DEAL] 03"", ""[LIVE DEAL] 01""]",21
id:809769142:55559898858,id,809769142,55559898858,[ FREE GIFT FOR 6/25! ]Dapatkan Hadiah Dengan Min. Pembelian 300RB,2026-07-03,random color,"[""Cosmetic bag""]",1
id:809769142:55602023813,id,809769142,55602023813,[NEW LAUNCH] Glad2Glow Perfect Cover Glow Cushion Refill - High Coverage&Glowing 12Jam g2g Official Store,2026-07-03,cushion refill,"[""cushion+Refill 02"", ""cushion+Refill 03"", ""[2pcs save30Rb] 02"", ""[2pcs save30Rb] 03"", ""[2pcs save30Rb] 00"", ""[2pcs save30Rb] 01"", ""[2pcs save30Rb] 04"", ""[2pcs save30Rb] 05"", ""[REFILL]00-2PCS"", ""[REFILL]01-2PCS"", ""[REFILL]02-2PCS"", ""[REFILL]03-2PCS"", ""[REFILL]04-2PCS"", ""[REFILL]05-2PCS"", ""[LIVE DEAL]-02"", ""[LIVE DEAL]-03""]",16
id:809769142:55659614172,id,809769142,55659614172,[ ADD ON DEAL ] GLAD2GLOW PERFECT VITA C BRIGHT GLOW TONER G2G Toner 3in1 Function Bright Toner Kulit Tampak Cerah Brightening Even Skin Tone Hydrating Glad2Glow Official,2026-07-03,Vita C Toner,"[""1 PC""]",1
id:809769142:55705269616,id,809769142,55705269616,[Cuma 50k/pc + Disc 20%]Glad2Glow FLAWLESS BLURRING SKIN TINT 30G Concealer Foundation Bedak padat Make up Lightweight Coverage Long-lasting 12-Hour Soft-Focus Flawless Skin oil-control Bio-Mimetic Film Technology Care g2glow official store,2026-07-03,Cushion,"[""4PCS Paket Hemat-00"", ""4PCS Promo Terbaik"", ""[FAVORIT]4PCS-02"", ""[FAVORIT]4PCS-03"", ""4PCS-04 Ginger"", ""4PCS-05 Cinnamon"", ""02-2PCS+lip-03-2PCS"", ""03-2PCS+lip-03-2PCS"", ""HOT-02"", ""HOT-03"", ""02 Praline*4+1"", ""03 Custard*4+1""]",12
id:809769142:55908771179,id,809769142,55908771179,[HOT] Glad2Glow White Truffle Serum Spray 100ml | 12H Tahan Lama|Glass Skin Makeup Lock Mencerahkan Skin Prep g2g Glad2Glow Official Store,2026-07-03,serum,"[""1pcs"", ""3pcs"", ""5pcs""]",3
id:809769142:56009621582,id,809769142,56009621582,[JADI MEMBER! SETIAP SENIN DAPATKAN HARGA TERBAIK]Glad2Glow Pomegranate Niacinamide Brightening Moisturizer Mencerahkan Pemutih Kulit Gel Pelembab Bercahaya Krim Siang dan Malam Perawatan Kulit Ekstrak DelimaPelembab Esensi Wajah Perawatan Kulit,2026-07-03,variant,"[""Cerah Buy8 Get9"", ""Anti-kerut-Buy8 Get9"", ""Ceramide8+1"", ""Tenang 30g-8+1"", ""Dark Spot 9"", ""cleanser-Glow-10pcs"", ""cleanser-Milk-9pcs"", ""cleanser-Pore-10pcs"", ""cleanser-Acne-10pcs"", ""cleanser-Gel-10pcs"", ""serum-Peeling-9pcs"", ""serum-Retinol-10pcs"", ""serum-Cerah-10pcs"", ""Body Lotion 2pcs"", ""Body Lotion 4pcs""]",15
id:809769142:56102197568,id,809769142,56102197568,[NEW]Glad2glow Perfect Vita C Bright Glow Cleanser Vita C Cleanser 3in1 Brightening facial wash skincare face wash g2g,2026-07-03,Cleanser,"[""1PC VITA C Cleanser"", ""2PCS Vita C Cleanser"", ""3PCS Vita C Cleanser"", ""5PCS Vita C Cleanser"", ""Set VITA C 4PCS"", ""Set VITA C 3PCS""]",6
id:809769142:56153897478,id,809769142,56153897478,[Shade Spesial Kulit Gelap] Glad2Glow Flawless Blurring Skin Tint 30G | Foundation Concealer Ringan | Coverage Tinggi | 12-Hour Soft-Focus | Oil Control | Bio-Mimetic Film Technology | g2g Official Store,2026-07-03,Cushion,"[""[HOT]03 Custard"", ""04 Ginger"", ""05 Cinnamon"", ""03-2PCS"", ""04-2PCS"", ""[Save more]05-2PCS"", ""04 Ginger+03 lip"", ""[Save more]05+03 lip""]",8
id:809769142:56159614182,id,809769142,56159614182,[ADD ON DEAL] Glad2Glow All IN ONE MAKEUP REMOVER Untuk Semua Kulit Lembut cleansing oil Penghapus Makeup Waterproof 150ML,2026-07-03,Makeup Remover,"[""150ml-Brightening"", ""150ml-1PC""]",2
id:809769142:56205985876,id,809769142,56205985876,Glad2Glow Perfect Cover Cushion Foundation High coverage&Tahan Lama Hingga 12 Jam g2g official store,2026-07-03,SET,"[""Matte dan Dewy"", ""Matte Cushion+Refill"", ""Glow Cushion+Refill""]",3
id:809769142:56253578980,id,809769142,56253578980,[NEW LAUNCH] Glad2Glow FLAWLESS Perfect Foundation+ BRIGHTENING LIP SERUM 7g Mencerahkan Melembabkan 3in1 liptint Foundation Bedak padat Make up Lightweight Coverage Long-lasting 12-Hour Soft-Focus Flawless Skin oil-control g2glow official store,2026-07-03,combo,"[""Cushion 02 + Lip 01"", ""Cushion 03 + Lip 01"", ""Cushion 02 + Lip 03"", ""Cushion 03 + Lip 03"", ""Skintint 02 + Lip 01"", ""Skintint 03 + Lip 01"", ""Skintint 02 + Lip 03"", ""Skintint 03 + Lip 03"", ""2 IN 1- 02 + Lip 01"", ""2 IN 1- 02 + Lip 03"", ""2 IN 1- 03 + Lip 01"", ""2 IN 1- 03 + Lip 03"", ""GLOW 02 + Lip 01"", ""GLOW 02 + Lip 03"", ""GLOW 03 + Lip 01"", ""GLOW 03 + Lip 03""]",16
id:809769142:56459618045,id,809769142,56459618045,[ADD ON DEAL] Glad2Glow Low pH 5.5 Gentle Face Wash Pencuci Muka pH Seimbang Sabun Wajah Facial Cleanser g2g,2026-07-03,CLEANSER,"[""low pH cleanser 1PC""]",1
id:809769142:56505624072,id,809769142,56505624072,[ JADI MEMBER! Flash Sale 10RB Setiap Senin! ] PORE CLEARING MICELLAR WATER 130ML/Moist & Smooth Hand Body Serum 180ml/PERFECT VITA C BRIGHT GLOW TONER 80ml,2026-07-03,1pc,"[""body lotion180ml"", ""VC toner80ml"", ""micellar water130ml""]",3
id:809769142:56659622964,id,809769142,56659622964,[ADD ON DEAL]Glad2Glow Glycolic Acid Facial Wash 70ml Membersihkan & Merawat Kulit 2-in-1 Niacinamide Pencerah Pembersihan Lembut Hidrasi Melindungi Barrier Kulit Sabun Wajah Cocok Untuk Kulit Sensitif,2026-07-03,CLEANSER,"[""CLEANSER 1PC 70ml""]",1
id:809769142:56803564499,id,809769142,56803564499,[HOT!BUY 3 SAVE 10.5K!] Glad2Glow BRIGHTENING MICELLAR WATER Cepat Menghapus Makeup & Mencerahkan kulit Penghapus Makeup Waterproof Hapus Riasan Tahan dan Tanpa Iritasi g2glow official store,2026-07-03,Makeup Remover,"[""HOT-Brightening230ml"", ""Travel&Trial-130ml""]",2
id:809769142:56857456458,id,809769142,56857456458,[Cocok Untuk Pemula]Glad2Glow Cerah Bundle 3in1 Moisturizer+Serum+Cleanser Niacinamide+Retinol+Symwhite 377 g2glow official store,2026-07-03,SET,"[""[Niacinamide]3pcs"", ""[Retinol]3pcs"", ""[Symwhite 377]3pcs""]",3
id:809769142:57457465945,id,809769142,57457465945,Glad2glow Brightening Lip Serum Strawberry Glaze Melembabkan Bibir& Pore Clearing Micellar Water&Vita C Bright Glow Cleanser,2026-07-03,LIP SERUM,"[""01*2"", ""03*2"", ""05*2"", ""07*2"", ""01+03"", ""05+07""]",6
id:809769142:57552811859,id,809769142,57552811859,Glad2Glow Madagascar Centella Light Cleansing Oil 200ml micellar water pembersih wajah Penghapus riasan lembut tanpa iritasi Menghapus riasan tahan air dengan cepat dan menyegarkan muka wajah g2glow official store,2026-07-03,size,"[""Save More-200ml"", ""Paket Hemat-200ml*2"", ""Clean Oil -300ml"", ""Paket Hemat-600ml""]",4
id:809769142:57859689025,id,809769142,57859689025,Glad2Glow All IN ONE MAKEUP REMOVER 60ml Untuk Semua Kulit Lembut cleansing oil Penghapus Makeup Waterproof Hapus Riasan Tahan Air dengan dan Dual-Phase Makeup Melting Solution Tanpa Iritasi untuk Kulit Sensitif dan Berjerawat g2glow official store,2026-07-03,Makeup Remover,"[""pink 60ml-travel"", ""pink 60ml-travel*2"", ""blue 60ml-travel"", ""blue 60ml-travel*2""]",4
id:809769142:57861978788,id,809769142,57861978788,"Glad2Glow Niacinamide Serum Facial Wash Instant Glow 70g, Pencuci Wajah Brightening,Mencerahkan Pembersih Pori,Ceramide Ectoin Sakura,Untuk Kulit Kusam Berminyak Kulit Sensitif,Melembabkan,pembersih wajah,sabun cuci muka",2026-07-03,Cleanser,"[""[HOT!]-5pcs"", ""[70g]--1PC"", ""[70g]--3pcs"", ""Glowing-3pcs""]",4
id:809769142:57903895781,id,809769142,57903895781,[Buy4 Disc40%]GLAD2GLOW 7% GLYCOLIC ACID ESSENCE TONER 3-in-1 Eksfoliasi toner badan toner wajah skin hydrating brightening Mencerahkan dan meratakan warna kulit g2glow official store,2026-07-03,Vita C Toner,"[""1 PC"", ""Top1 Club & Perks""]",2
id:809769142:57905983411,id,809769142,57905983411,GLAD2GLOW B5-CICA BARRIER CREAM 30ml Pelembab Wajahdengan Pro Vitamin B5 Panthenol danCentella Asiatica Menenangkan &Memperkuat Kulit Kemerahan Sensitif KeringSkincare 3-in-1 Cream Meleleh Ringan TidakLengket Semua Jenis,2026-07-03,variant,"[""1pc"", ""3pcs"", ""5pcs"", ""50ml 1pcs""]",4
id:809769142:57909001846,id,809769142,57909001846,[ New Launch! ]GLAD2GLOW CLEAN IT ALL CLEANSING BALM 80g Cleansing oil | Micellar water| Makeup remover- Hapus Makeup Lumer 1 Detik - Anti Kusam & Tanpa Perih -g2g official store,2026-07-03,Makeup Remover,"[""[ New launch!]1PC"", ""3PC"", ""Special Gift 5pcs"", ""5PC"", ""High Cover+Balm-02"", ""High Cover+Balm-03"", ""Glow Cushion+Balm-02"", ""Glow Cushion+Balm-03"", ""2In1 cushion+Balm-02"", ""2In1 cushion+Balm-03"", ""Skin Tint+Balm-02"", ""Skin Tint+Balm-03""]",12
id:809769142:58058986912,id,809769142,58058986912,"[JADI MEMBER! SETIAP SENIN DAPATKAN HARGA TERBAIK]Glad2Glow×GGBaby Special Edition BRIGHTENING LIP SERUM 7g Ready Stock! Mencerahkan, Melembabkan Bibir dengan Warna Natural | Lip tint&Lip care",2026-07-03,LIP SERUM,"[""All in 7pcs"", ""HOT SALE-7PCS"", ""Mix-7pcs"", ""[Gift!]balm 9pcs"", ""[Gift!]balm 6pcs"", ""HOT Day&Night-6pcs""]",6
id:809769142:58154516903,id,809769142,58154516903,Glad2Glow B5 5% Panthenol 2% Niacinamide Barrier Boosting Gel Moisturizer 30ML/50ML Pro-Vitamin B5 Pelembap Skin Barrier Semua Jenis Kulit Redakan Kemerahan Jerawat Aman Untuk Jerawat Acne Brightening Hydration,2026-07-03,Peeling,"[""[Diskon!] Gel 50ml"", ""[HOT]Day&Night"", ""B5 Gel 50ml 2PCS"", ""Oil Control Set"", ""[Gel]Buy5 Get1Free"", ""[Cream]Buy5 Get1Free"", ""B5 Day&Night Set"", ""B5 Panthenol Gel 1PC"", ""B5 Panthenol Gel3PCS"", ""B5 CICA Cream 1 PC"", ""B5 Panthenol Gel5PCS"", ""B5 Cream 50ml 1PCS"", ""[LIVE DEAL]2in1""]",13
id:859233628:18154327789,id,859233628,18154327789,"[HE-JI] TRAVEL SIZE Gel Masker With Sakura Extract 50gr - Masker Gel Wajah Melembabkan, Mencerahkan & Menenangkan Wajah I Mengandung Niacinamide 2%, Extract Sakura, 5x Ceramide & Centella Asiatica - UJI LAB SIG & BPOM APPROVED",2026-07-03,Variasi,"[""1pcs Gelmask 50gr"", ""2pcs Gelmask 50gr"", ""3pcs Gelmask 50gr""]",3
id:859233628:18450976047,id,859233628,18450976047,"[HE-JI] Rosses Secret Glow Serum 20ml - Serum Melembabkan, Mencerahkan & Memudarkan Flek Wajah I Mengandung Niacinamide 5%, Propolis Extract & Melazero Extract - UJI LAB SIG & BPOM APPROVED",2026-07-03,Harga,"[""Serum 1pcs"", ""Serum 2pcs"", ""Serum 3pcs""]",3
id:859233628:22328349764,id,859233628,22328349764,"[HE-JI] Bundle 2 in 1 Glowing Set Gel Mask with Sakura Extract & Rosses Secret Glow Serum - Perawatan Kulit Wajah Normal & Sensitif I Paket Skincare Cocok Untuk Menenangkan, Melembabkan & Mencerahkan Wajah - BPOM APPROVED",2026-07-03,Variasi,"[""Gelmask 50gr"", ""Serum 1"", ""Gelmask 50gr + Serum"", ""Gelmask 250gr"", ""Gelmask 250gr+Serum""]",5
id:859233628:22827368281,id,859233628,22827368281,"[HE-JI] Bundle 2 in 1 - Glowing Set Sakura Gel Mask & Rosses Secret Glow Serum I Glowing Treatment Skincare For All Skin Type Untuk Hydrating, Brightening & Glowing Skin - UJI LAB SIG & BPOM APRROVED",2026-07-03,PAKET HEMAT,"[""Gelmask 50gr"", ""Serum"", ""Gelmask 250gr"", ""Gelmask 250gr+Serum""]",4
id:859233628:23100064799,id,859233628,23100064799,"[HE-JI] Bundle 2 Pcs Rosses Secret Glow Serum with Niacinamide 5%, Propolis Extract & Melazero Extract I Menghidrasi, Mencerahkan & Menyamarkan Bekas Jerawat Flek Hitam Pada Wajah - For All Skin Type UJI LAB SIG & BPOM APPROVED",2026-07-03,Promo Hemat,"[""Serum 1"", ""Bundle 2 Serum""]",2
id:859233628:23168355689,id,859233628,23168355689,"[HE-JI] Gel Mask With Sakura Extract - Masker Gel Wajah Melembabkan, Mencerahkan & Menenangkan Wajah I Mengandung Niacinamide 2%, Extract Sakura, 5x Ceramide & Centella Asiatica - UJI LAB SIG & BPOM APPROVED",2026-07-03,Gel Mask,"[""Gelmask 50gr"", ""2 Gelmask 50gr"", ""Gelmask 250gr"", ""2 Gelmask 250gr""]",4
id:859233628:23200058244,id,859233628,23200058244,"[HE-JI] BIG SIZE Gel Mask With Sakura Extract 250gr - Masker Gel Wajah Melembabkan, Mencerahkan & Menenangkan Wajah I Mengandung Niacinamide 2%, Extract Sakura, 5x Ceramide & Centella Asiatica - UJI LAB SIG & BPOM APPROVED",2026-07-03,Varian,"[""1pcs Gelmask 250gr"", ""2pcs Gelmask 250gr"", ""3cs Gelmask 250gr""]",3
id:859233628:23700000064,id,859233628,23700000064,"[He-Ji] Bundle 2 in 1 Glowing Set Gel Mask with Sakura Extract 50gr & Rosses Secret Glow Serum - Masker Gel & Serum Skincare For All Skin Type I Menenangkan, Menghidrasi & Mencerahkan Wajah - UJI LAB SIG & BPOM APPROVED",2026-07-03,Produk,"[""Gelmask 50gr"", ""Gelmask 50gr + Serum"", ""2 Gelmask 50gr""]",3
id:859233628:24078859514,id,859233628,24078859514,"[HE-JI] Tone Up Booster 100 ml - Brightening Body Booster Mengandung Niacinamide, Glutathione & Eriobotrya Japonica Extract I Lotion Tone Up Melembabkan, Mencerahkan & Menghaluskan Kulit - BPOM APPROVED",2026-07-03,He-Ji Tone Up,"[""Tone Up 1pcs"", ""Tone Up 2pcs"", ""Tone Up 3pcs""]",3
